Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
protein kinase B signaling (GO:0043491)	1/35	0.36205489021998116	1.0	0	0	2.2408963585434174	2.276659827919692	THEM4
cellular response to transforming growth factor beta stimulus (GO:0071560)	2/100	0.36515588544926686	1.0	0	0	1.5686274509803924	1.5802838167077073	FKBP1A;USP9X
regulation of lipid metabolic process (GO:0019216)	2/100	0.36515588544926686	1.0	0	0	1.5686274509803924	1.5802838167077073	HMGCS1;ACOX1
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	2/100	0.36515588544926686	1.0	0	0	1.5686274509803924	1.5802838167077073	EIF5A;ZC3H11A
plasma membrane bounded cell projection assembly (GO:0120031)	4/241	0.36924275283720387	1.0	0	0	1.3017655194858027	1.2969502686174958	IQCB1;SLC9A3R1;UNC119;EZR
defense response to bacterium (GO:0042742)	4/241	0.36924275283720387	1.0	0	0	1.3017655194858027	1.2969502686174958	ANXA3;ISG15;LACRT;S100A8
regulation of kinase activity (GO:0043549)	2/101	0.36973274486740704	1.0	0	0	1.5530964861192003	1.5452919363314863	SLC9A3R1;SOD1
protein acylation (GO:0043543)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	LACRT
regulation of nitric-oxide synthase activity (GO:0050999)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	SPR
lymphocyte proliferation (GO:0046651)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	MSN
positive regulation of signaling (GO:0023056)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	ANXA2
natural killer cell activation (GO:0030101)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	PRDX1
endoderm formation (GO:0001706)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	DUSP4
regulation of response to DNA damage stimulus (GO:2001020)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	UBE2N
organophosphate biosynthetic process (GO:0090407)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	TPI1
endosome organization (GO:0007032)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	SNX3
epithelial cell migration (GO:0010631)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	S100P
cardiac muscle tissue morphogenesis (GO:0055008)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	FKBP1A
axonal transport (GO:0098930)	1/36	0.3702029353459467	1.0	0	0	2.178649237472767	2.1649323524896324	SOD1
regulation of DNA repair (GO:0006282)	1/37	0.3782473136715634	1.0	0	0	2.119766825649179	2.060852206318585	UBE2N
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	1/37	0.3782473136715634	1.0	0	0	2.119766825649179	2.060852206318585	BID
regulation of sodium ion transmembrane transporter activity (GO:2000649)	1/37	0.3782473136715634	1.0	0	0	2.119766825649179	2.060852206318585	SLC9A3R1
positive regulation of axonogenesis (GO:0050772)	1/37	0.3782473136715634	1.0	0	0	2.119766825649179	2.060852206318585	ARHGDIA
regulation of carbohydrate catabolic process (GO:0043470)	1/37	0.3782473136715634	1.0	0	0	2.119766825649179	2.060852206318585	PGAM1
negative regulation of Ras protein signal transduction (GO:0046580)	1/37	0.3782473136715634	1.0	0	0	2.119766825649179	2.060852206318585	STMN1
regulation of metal ion transport (GO:0010959)	1/37	0.3782473136715634	1.0	0	0	2.119766825649179	2.060852206318585	SRI
protein import into nucleus (GO:0006606)	2/103	0.37884703822032534	1.0	0	0	1.5229392727964972	1.4781995026865153	PDIA3;RANBP1
mRNA transport (GO:0051028)	2/104	0.38338366042053673	1.0	0	0	1.508295625942685	1.4460317750481138	EIF5A;ZC3H11A
muscle filament sliding (GO:0030049)	1/38	0.38618933899841923	1.0	0	0	2.063983488132095	1.963730679547537	VIM
actin-myosin filament sliding (GO:0033275)	1/38	0.38618933899841923	1.0	0	0	2.063983488132095	1.963730679547537	VIM
positive regulation of DNA repair (GO:0045739)	1/38	0.38618933899841923	1.0	0	0	2.063983488132095	1.963730679547537	UBE2N
chemical homeostasis (GO:0048878)	1/38	0.38618933899841923	1.0	0	0	2.063983488132095	1.963730679547537	ACOX1
mRNA export from nucleus (GO:0006406)	2/105	0.38790607919295084	1.0	0	0	1.4939309056956118	1.4147406649438068	EIF5A;ZC3H11A
negative regulation of protein catabolic process (GO:0042177)	1/39	0.3940303085752327	1.0	0	0	2.0110608345902463	1.8729561534941264	SNX3
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/39	0.3940303085752327	1.0	0	0	2.0110608345902463	1.8729561534941264	FGB
positive regulation of peptide hormone secretion (GO:0090277)	1/39	0.3940303085752327	1.0	0	0	2.0110608345902463	1.8729561534941264	FGB
inositol lipid-mediated signaling (GO:0048017)	1/39	0.3940303085752327	1.0	0	0	2.0110608345902463	1.8729561534941264	EZR
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	1/39	0.3940303085752327	1.0	0	0	2.0110608345902463	1.8729561534941264	RDX
Golgi to plasma membrane transport (GO:0006893)	1/39	0.3940303085752327	1.0	0	0	2.0110608345902463	1.8729561534941264	RAB10
mitotic DNA damage checkpoint (GO:0044773)	1/39	0.3940303085752327	1.0	0	0	2.0110608345902463	1.8729561534941264	ATF2
DNA biosynthetic process (GO:0071897)	1/39	0.3940303085752327	1.0	0	0	2.0110608345902463	1.8729561534941264	PPIA
regulation of coenzyme metabolic process (GO:0051196)	1/39	0.3940303085752327	1.0	0	0	2.0110608345902463	1.8729561534941264	PGAM1
cellular response to lipid (GO:0071396)	3/178	0.39662160599811214	1.0	0	0	1.3218770654329148	1.2224356725995202	GSTP1;MSN;CDC73
nucleotide-excision repair (GO:0006289)	2/108	0.40138442088809395	1.0	0	0	1.4524328249818446	1.3258324695876313	UBE2N;LIG4
negative regulation of hydrolase activity (GO:0051346)	2/108	0.40138442088809395	1.0	0	0	1.4524328249818446	1.3258324695876313	CNST;RDX
negative regulation of TOR signaling (GO:0032007)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	PDCD6
positive regulation of mitotic nuclear division (GO:0045840)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	RANBP1
response to cAMP (GO:0051591)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	EZR
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	RDX
phosphatidic acid biosynthetic process (GO:0006654)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	PLA2G4A
negative regulation of catabolic process (GO:0009895)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	SNX3
neuron migration (GO:0001764)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	USP9X
regulation of intracellular transport (GO:0032386)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	LCP1
positive regulation of cytokine biosynthetic process (GO:0042108)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	HSPB1
regulation of ATPase activity (GO:0043462)	1/40	0.4017715032005301	1.0	0	0	1.9607843137254903	1.787983827377089	PFN1
protein transport (GO:0015031)	5/326	0.4021282286263084	1.0	0	0	1.2029351617947794	1.0958550036605355	RAB10;PDCD6;UNC119;ARFIP1;TBC1D10A
ER to Golgi vesicle-mediated transport (GO:0006888)	3/180	0.4034744867595807	1.0	0	0	1.3071895424836601	1.1864601609296377	ARF4;PDCD6;YKT6
cellular protein localization (GO:0034613)	5/327	0.40464827980560636	1.0	0	0	1.1992564609941836	1.0850117336652736	RAB10;PDCD6;ARFIP1;EZR;TBC1D10A
Wnt signaling pathway (GO:0016055)	2/109	0.40584638992154304	1.0	0	0	1.4391077531930205	1.2977593681161972	SNX3;UBE2B
regulation of Wnt signaling pathway (GO:0030111)	2/109	0.40584638992154304	1.0	0	0	1.4391077531930205	1.2977593681161972	SNX3;CDC73
regulation of phagocytosis (GO:0050764)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	SNX3
regulation of cholesterol metabolic process (GO:0090181)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	HMGCS1
phosphatidic acid metabolic process (GO:0046473)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	PLA2G4A
DNA duplex unwinding (GO:0032508)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	POT1
positive regulation of receptor-mediated endocytosis (GO:0048260)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	ANXA2
negative regulation of cell projection organization (GO:0031345)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	CRMP1
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	FGB
spliceosomal complex assembly (GO:0000245)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	NOL3
monocyte chemotaxis (GO:0002548)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	ANXA1
regulation of cellular metabolic process (GO:0031323)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	ARF4
regulation of protein localization (GO:0032880)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	FKBP1A
negative regulation of proteolysis (GO:0045861)	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	PLAT
negative regulation of cytokine production (GO:0001818)	2/110	0.410292394799646	1.0	0	0	1.4260249554367201	1.2704245496074567	ISG15;ASB1
regulation of protein binding (GO:0043393)	2/111	0.4147221168525373	1.0	0	0	1.413177883766119	1.2438036827104197	FKBP1A;PARK7
regulation of protein modification process (GO:0031399)	1/42	0.4169596104900324	1.0	0	0	1.8674136321195145	1.6335498024507233	HSPB1
positive regulation of protein localization to nucleus (GO:1900182)	1/42	0.4169596104900324	1.0	0	0	1.8674136321195145	1.6335498024507233	PARK7
translesion synthesis (GO:0019985)	1/42	0.4169596104900324	1.0	0	0	1.8674136321195145	1.6335498024507233	ISG15
cardiac ventricle morphogenesis (GO:0003208)	1/43	0.4244090048019936	1.0	0	0	1.8239854081167353	1.5632606561670248	FKBP1A
protein transmembrane import into intracellular organelle (GO:0044743)	1/43	0.4244090048019936	1.0	0	0	1.8239854081167353	1.5632606561670248	PEX5
regulation of ATP metabolic process (GO:1903578)	1/43	0.4244090048019936	1.0	0	0	1.8239854081167353	1.5632606561670248	PGAM1
positive regulation of protein localization to plasma membrane (GO:1903078)	1/43	0.4244090048019936	1.0	0	0	1.8239854081167353	1.5632606561670248	CNST
substantia nigra development (GO:0021762)	1/43	0.4244090048019936	1.0	0	0	1.8239854081167353	1.5632606561670248	CKB
nucleobase-containing compound catabolic process (GO:0034655)	1/43	0.4244090048019936	1.0	0	0	1.8239854081167353	1.5632606561670248	NUDT9
regulation of interferon-gamma production (GO:0032649)	1/43	0.4244090048019936	1.0	0	0	1.8239854081167353	1.5632606561670248	ISG15
amide biosynthetic process (GO:0043604)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	ASNS
regulation of dendrite morphogenesis (GO:0048814)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	CFL1
positive regulation of macroautophagy (GO:0016239)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	LACRT
positive regulation of interleukin-8 production (GO:0032757)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	PARK7
positive regulation of intracellular transport (GO:0032388)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	BID
negative regulation of type I interferon production (GO:0032480)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	ISG15
heart contraction (GO:0060047)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	SOD1
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	STMN1
inorganic anion transport (GO:0015698)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	CLIC1
regulation of steroid biosynthetic process (GO:0050810)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	HMGCS1
positive regulation of actin filament bundle assembly (GO:0032233)	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	PFN1
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	2/116	0.43661606635512856	1.0	0	0	1.352265043948614	1.1206234438749585	UNC119;LACRT
protein complex subunit organization (GO:0071822)	1/45	0.43902456179103894	1.0	0	0	1.7429193899782136	1.434771099018674	SERPINH1
metal ion homeostasis (GO:0055065)	1/45	0.43902456179103894	1.0	0	0	1.7429193899782136	1.434771099018674	CYP4F12
RNA metabolic process (GO:0016070)	3/191	0.4407261332755583	1.0	0	0	1.2319063751154913	1.0093398329834498	PCBP3;PCBP1;LIG4
cytosolic transport (GO:0016482)	2/118	0.4452496698982732	1.0	0	0	1.3293452974410105	1.0755999976042083	YKT6;TBC1D10A
nucleocytoplasmic transport (GO:0006913)	1/46	0.4461931133282966	1.0	0	0	1.7050298380221653	1.3759649294964342	EIF5A
regulation of generation of precursor metabolites and energy (GO:0043467)	1/46	0.4461931133282966	1.0	0	0	1.7050298380221653	1.3759649294964342	PGAM1
regulation of cellular component movement (GO:0051270)	1/46	0.4461931133282966	1.0	0	0	1.7050298380221653	1.3759649294964342	IGBP1
aminoglycan biosynthetic process (GO:0006023)	1/46	0.4461931133282966	1.0	0	0	1.7050298380221653	1.3759649294964342	HEXA
regulation of neuron projection development (GO:0010975)	2/119	0.4495388918178533	1.0	0	0	1.3181743285549514	1.0539237520717286	SNX3;CRMP1
myofibril assembly (GO:0030239)	1/47	0.4532704143354618	1.0	0	0	1.668752607425949	1.3204278522481547	WDR1
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/47	0.4532704143354618	1.0	0	0	1.668752607425949	1.3204278522481547	GSTP1
peptide cross-linking (GO:0018149)	1/47	0.4532704143354618	1.0	0	0	1.668752607425949	1.3204278522481547	ANXA1
polyol metabolic process (GO:0019751)	1/47	0.4532704143354618	1.0	0	0	1.668752607425949	1.3204278522481547	ISYNA1
negative regulation of cellular biosynthetic process (GO:0031327)	1/47	0.4532704143354618	1.0	0	0	1.668752607425949	1.3204278522481547	ASB1
positive regulation of tumor necrosis factor production (GO:0032760)	1/47	0.4532704143354618	1.0	0	0	1.668752607425949	1.3204278522481547	HSPB1
inositol phosphate metabolic process (GO:0043647)	1/47	0.4532704143354618	1.0	0	0	1.668752607425949	1.3204278522481547	ISYNA1
Golgi organization (GO:0007030)	2/121	0.45806102408933747	1.0	0	0	1.2963863231242911	1.0121573338180903	NSFL1C;TANGO2
negative regulation of mitotic cell cycle (GO:0045930)	1/48	0.4602576217839447	1.0	0	0	1.6339869281045751	1.267923037435599	SLC9A3R1
cytoplasmic microtubule organization (GO:0031122)	1/48	0.4602576217839447	1.0	0	0	1.6339869281045751	1.267923037435599	EZR
protein K48-linked ubiquitination (GO:0070936)	1/48	0.4602576217839447	1.0	0	0	1.6339869281045751	1.267923037435599	UBE2B
regulation of epithelial cell migration (GO:0010632)	1/48	0.4602576217839447	1.0	0	0	1.6339869281045751	1.267923037435599	PFN1
glycoprotein metabolic process (GO:0009100)	1/48	0.4602576217839447	1.0	0	0	1.6339869281045751	1.267923037435599	PARK7
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/48	0.4602576217839447	1.0	0	0	1.6339869281045751	1.267923037435599	CRIP1
positive regulation of chemotaxis (GO:0050921)	1/48	0.4602576217839447	1.0	0	0	1.6339869281045751	1.267923037435599	HSPB1
protein heterooligomerization (GO:0051291)	1/49	0.4671558782612062	1.0	0	0	1.6006402561024409	1.2182349589131176	ANXA2
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	1/49	0.4671558782612062	1.0	0	0	1.6006402561024409	1.2182349589131176	GAPDH
protein autoubiquitination (GO:0051865)	1/49	0.4671558782612062	1.0	0	0	1.6006402561024409	1.2182349589131176	UBE2B
establishment of protein localization to mitochondrion (GO:0072655)	1/49	0.4671558782612062	1.0	0	0	1.6006402561024409	1.2182349589131176	HK1
positive regulation of response to DNA damage stimulus (GO:2001022)	1/49	0.4671558782612062	1.0	0	0	1.6006402561024409	1.2182349589131176	UBE2N
lipid homeostasis (GO:0055088)	1/49	0.4671558782612062	1.0	0	0	1.6006402561024409	1.2182349589131176	ACOX1
regulation of bone mineralization (GO:0030500)	1/50	0.4739663115925379	1.0	0	0	1.5686274509803924	1.1711671096508538	ISG15
positive regulation of JUN kinase activity (GO:0043507)	1/50	0.4739663115925379	1.0	0	0	1.5686274509803924	1.1711671096508538	DBNL
blood circulation (GO:0008015)	1/50	0.4739663115925379	1.0	0	0	1.5686274509803924	1.1711671096508538	SOD1
regulation of blood vessel endothelial cell migration (GO:0043535)	1/50	0.4739663115925379	1.0	0	0	1.5686274509803924	1.1711671096508538	HSPB1
wound healing (GO:0042060)	1/50	0.4739663115925379	1.0	0	0	1.5686274509803924	1.1711671096508538	LACRT
negative regulation of viral genome replication (GO:0045071)	1/50	0.4739663115925379	1.0	0	0	1.5686274509803924	1.1711671096508538	ISG15
heart morphogenesis (GO:0003007)	1/50	0.4739663115925379	1.0	0	0	1.5686274509803924	1.1711671096508538	FKBP1A
cytoskeleton organization (GO:0007010)	2/126	0.47902812760863545	1.0	0	0	1.2449424214130096	0.9162725948012489	CFL1;EZR
response to organonitrogen compound (GO:0010243)	1/51	0.4806900355743335	1.0	0	0	1.5378700499807767	1.1265399973662922	KYNU
positive regulation of actin filament polymerization (GO:0030838)	1/51	0.4806900355743335	1.0	0	0	1.5378700499807767	1.1265399973662922	PFN1
coenzyme metabolic process (GO:0006732)	1/51	0.4806900355743335	1.0	0	0	1.5378700499807767	1.1265399973662922	THEM4
positive regulation of developmental growth (GO:0048639)	1/51	0.4806900355743335	1.0	0	0	1.5378700499807767	1.1265399973662922	PPIB
vesicle organization (GO:0016050)	2/127	0.48316204453571854	1.0	0	0	1.2351397251814111	0.898444570835357	ANXA2;YKT6
positive regulation of protein kinase B signaling (GO:0051897)	2/127	0.48316204453571854	1.0	0	0	1.2351397251814111	0.898444570835357	PARK7;TXN
positive regulation of mitochondrion organization (GO:0010822)	2/128	0.4872757244272833	1.0	0	0	1.2254901960784315	0.8810357191883447	PARK7;BID
positive regulation of proteolysis (GO:0045862)	1/52	0.4873281499306791	1.0	0	0	1.508295625942685	1.0841893871104749	TBC1D10A
positive regulation of ossification (GO:0045778)	1/52	0.4873281499306791	1.0	0	0	1.508295625942685	1.0841893871104749	ISG15
regulation of calcium ion transport (GO:0051924)	1/52	0.4873281499306791	1.0	0	0	1.508295625942685	1.0841893871104749	SRI
plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	0.4873281499306791	1.0	0	0	1.508295625942685	1.0841893871104749	DBNL
B cell differentiation (GO:0030183)	1/52	0.4873281499306791	1.0	0	0	1.508295625942685	1.0841893871104749	TPD52
positive regulation of nervous system development (GO:0051962)	1/52	0.4873281499306791	1.0	0	0	1.508295625942685	1.0841893871104749	LIG4
positive regulation of cell-substrate adhesion (GO:0010811)	1/52	0.4873281499306791	1.0	0	0	1.508295625942685	1.0841893871104749	FGB
positive regulation of mitotic cell cycle (GO:0045931)	1/52	0.4873281499306791	1.0	0	0	1.508295625942685	1.0841893871104749	ASNS
negative regulation of signal transduction (GO:0009968)	4/283	0.48826842882231986	1.0	0	0	1.1085706367352595	0.7947231652949674	SLC9A3R1;PDCD6;PALM3;LACRT
neutrophil chemotaxis (GO:0030593)	1/53	0.49388174040603205	1.0	0	0	1.4798372179060304	1.0439647537456906	S100A8
positive regulation of protein import into nucleus (GO:0042307)	1/53	0.49388174040603205	1.0	0	0	1.4798372179060304	1.0439647537456906	BAG3
generation of neurons (GO:0048699)	2/130	0.4954417505959443	1.0	0	0	1.206636500754148	0.847427437637316	USP9X;UNC119
protein glycosylation (GO:0006486)	2/130	0.4954417505959443	1.0	0	0	1.206636500754148	0.847427437637316	ARF4;GFPT1
RNA modification (GO:0009451)	1/54	0.5003518790505704	1.0	0	0	1.4524328249818446	1.0057279157304482	PUS7
action potential (GO:0001508)	1/54	0.5003518790505704	1.0	0	0	1.4524328249818446	1.0057279157304482	SRI
negative regulation of cellular component organization (GO:0051129)	1/54	0.5003518790505704	1.0	0	0	1.4524328249818446	1.0057279157304482	RDX
positive regulation of immune response (GO:0050778)	1/54	0.5003518790505704	1.0	0	0	1.4524328249818446	1.0057279157304482	HLA-DMB
membrane fusion (GO:0061025)	1/54	0.5003518790505704	1.0	0	0	1.4524328249818446	1.0057279157304482	NSFL1C
glycosphingolipid metabolic process (GO:0006687)	1/54	0.5003518790505704	1.0	0	0	1.4524328249818446	1.0057279157304482	HEXA
DNA repair (GO:0006281)	4/288	0.5019006282479002	1.0	0	0	1.0893246187363834	0.7509293361468857	UBE2B;UBE2N;LIG4;PARK7
cellular response to hypoxia (GO:0071456)	2/132	0.5035250332043	1.0	0	0	1.1883541295306002	0.8153557334278044	ACAA2;P4HB
regulation of axonogenesis (GO:0050770)	1/55	0.5067396244229153	1.0	0	0	1.4260249554367201	0.9693518268873418	ARHGDIA
negative regulation of cellular response to growth factor stimulus (GO:0090288)	1/55	0.5067396244229153	1.0	0	0	1.4260249554367201	0.9693518268873418	PDCD6
DNA recombination (GO:0006310)	1/55	0.5067396244229153	1.0	0	0	1.4260249554367201	0.9693518268873418	LIG4
chromosome organization (GO:0051276)	1/56	0.5130460216871636	1.0	0	0	1.4005602240896358	0.9347195055237978	LIG4
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	1/56	0.5130460216871636	1.0	0	0	1.4005602240896358	0.9347195055237978	GSTP1
phosphatidylinositol-mediated signaling (GO:0048015)	1/56	0.5130460216871636	1.0	0	0	1.4005602240896358	0.9347195055237978	EZR
cellular iron ion homeostasis (GO:0006879)	1/56	0.5130460216871636	1.0	0	0	1.4005602240896358	0.9347195055237978	SOD1
ATP metabolic process (GO:0046034)	1/56	0.5130460216871636	1.0	0	0	1.4005602240896358	0.9347195055237978	ALDOA
glycosaminoglycan catabolic process (GO:0006027)	1/56	0.5130460216871636	1.0	0	0	1.4005602240896358	0.9347195055237978	HEXA
phagocytosis (GO:0006909)	2/135	0.5154925194949537	1.0	0	0	1.1619462599854757	0.76994333977565	ANXA1;ANXA3
regulation of glycolytic process (GO:0006110)	1/57	0.5192721027390923	1.0	0	0	1.3759889920880632	0.9017230828622513	PGAM1
IRE1-mediated unfolded protein response (GO:0036498)	1/57	0.5192721027390923	1.0	0	0	1.3759889920880632	0.9017230828622513	GFPT1
regulation of neurogenesis (GO:0050767)	1/57	0.5192721027390923	1.0	0	0	1.3759889920880632	0.9017230828622513	LIG4
receptor metabolic process (GO:0043112)	1/58	0.5254188864652273	1.0	0	0	1.352265043948614	0.8702629554365799	ACE2
response to light stimulus (GO:0009416)	1/58	0.5254188864652273	1.0	0	0	1.352265043948614	0.8702629554365799	UBE2B
integrin-mediated signaling pathway (GO:0007229)	1/58	0.5254188864652273	1.0	0	0	1.352265043948614	0.8702629554365799	NME2
neutrophil migration (GO:1990266)	1/58	0.5254188864652273	1.0	0	0	1.352265043948614	0.8702629554365799	S100A8
post-Golgi vesicle-mediated transport (GO:0006892)	1/58	0.5254188864652273	1.0	0	0	1.352265043948614	0.8702629554365799	RAB10
cellular response to growth factor stimulus (GO:0071363)	2/139	0.5311505340762211	1.0	0	0	1.1285089575398506	0.7140186838734967	ANXA1;HSPB1
regulation of primary metabolic process (GO:0080090)	2/139	0.5311505340762211	1.0	0	0	1.1285089575398506	0.7140186838734967	HMGCS1;ACOX1
regulation of protein metabolic process (GO:0051246)	1/59	0.5314873789863653	1.0	0	0	1.3293452974410105	0.840247028926036	FKBP1A
keratinocyte differentiation (GO:0030216)	1/59	0.5314873789863653	1.0	0	0	1.3293452974410105	0.840247028926036	ANXA1
viral process (GO:0016032)	3/220	0.5340162017137234	1.0	0	0	1.0695187165775402	0.6709402141115807	RANBP1;PDCD6IP;PPIA
positive regulation of cell migration (GO:0030335)	3/221	0.5370783120134477	1.0	0	0	1.064679265371307	0.6618167289630135	RDX;PFN1;SOD2
regulation of mRNA splicing, via spliceosome (GO:0048024)	1/60	0.5374785735059837	1.0	0	0	1.3071895424836601	0.8115900431628247	PRDX6
double-strand break repair (GO:0006302)	2/141	0.5388498243854191	1.0	0	0	1.1125017382839661	0.6878802568161269	UBE2N;LIG4
positive regulation of macromolecule biosynthetic process (GO:0010557)	2/142	0.5426667546523549	1.0	0	0	1.1046672190002762	0.6752387284749904	HSPH1;VIM
glycosaminoglycan metabolic process (GO:0030203)	1/61	0.5433934508976791	1.0	0	0	1.285760205721633	0.7842129657940049	HEXA
regulation of tumor necrosis factor production (GO:0032680)	1/61	0.5433934508976791	1.0	0	0	1.285760205721633	0.7842129657940049	GSTP1
RNA 3'-end processing (GO:0031123)	1/61	0.5433934508976791	1.0	0	0	1.285760205721633	0.7842129657940049	ZC3H11A
protein targeting to membrane (GO:0006612)	1/61	0.5433934508976791	1.0	0	0	1.285760205721633	0.7842129657940049	PEX5
positive regulation of cellular amide metabolic process (GO:0034250)	1/61	0.5433934508976791	1.0	0	0	1.285760205721633	0.7842129657940049	VIM
positive regulation of catabolic process (GO:0009896)	1/62	0.5492329794176511	1.0	0	0	1.2650221378874131	0.7580424503078502	IDE
stress-activated MAPK cascade (GO:0051403)	1/62	0.5492329794176511	1.0	0	0	1.2650221378874131	0.7580424503078502	UBE2N
tRNA processing (GO:0008033)	1/62	0.5492329794176511	1.0	0	0	1.2650221378874131	0.7580424503078502	HSD17B10
second-messenger-mediated signaling (GO:0019932)	1/62	0.5492329794176511	1.0	0	0	1.2650221378874131	0.7580424503078502	LACRT
regulation of translational initiation (GO:0006446)	1/62	0.5492329794176511	1.0	0	0	1.2650221378874131	0.7580424503078502	HSPB1
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	2/144	0.5502348395357934	1.0	0	0	1.0893246187363834	0.6507735412983519	FKBP1A;USP9X
synapse assembly (GO:0007416)	1/63	0.5549981152632757	1.0	0	0	1.2449424214130096	0.7330103469200056	DBNL
vesicle coating (GO:0006901)	1/63	0.5549981152632757	1.0	0	0	1.2449424214130096	0.7330103469200056	PDCD6
COPII vesicle coating (GO:0048208)	1/63	0.5549981152632757	1.0	0	0	1.2449424214130096	0.7330103469200056	PDCD6
carbohydrate homeostasis (GO:0033500)	1/63	0.5549981152632757	1.0	0	0	1.2449424214130096	0.7330103469200056	PARK7
iron ion homeostasis (GO:0055072)	1/63	0.5549981152632757	1.0	0	0	1.2449424214130096	0.7330103469200056	SOD1
vesicle targeting, rough ER to cis-Golgi (GO:0048207)	1/63	0.5549981152632757	1.0	0	0	1.2449424214130096	0.7330103469200056	PDCD6
negative regulation of dephosphorylation (GO:0035305)	1/63	0.5549981152632757	1.0	0	0	1.2449424214130096	0.7330103469200056	CNST
positive regulation of cell projection organization (GO:0031346)	1/63	0.5549981152632757	1.0	0	0	1.2449424214130096	0.7330103469200056	SNX3
skeletal system development (GO:0001501)	2/146	0.5577148233542153	1.0	0	0	1.0744023636852	0.6273516158999844	PRDX1;PPIB
positive regulation of protein polymerization (GO:0032273)	1/64	0.5606898024723488	1.0	0	0	1.2254901960784315	0.709053263670077	PFN1
