Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
organic anion transport (GO:0015711)	3/124	0.42488032834344713	1.0	0	0	1.263370672955445	1.081379259762413	SLC9A3R1;HBB;TRIAP1
regulation of striated muscle contraction (GO:0006942)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	SRI
dicarboxylic acid transport (GO:0006835)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	SLC25A32
collagen fibril organization (GO:0030199)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	TGFB2
tube closure (GO:0060606)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	TGFB2
positive regulation of myeloid cell differentiation (GO:0045639)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	INHBA
protein alkylation (GO:0008213)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	PCMT1
negative regulation of epithelial cell apoptotic process (GO:1904036)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	FGB
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	AGR2
MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	TLR10
semaphorin-plexin signaling pathway (GO:0071526)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	ARHGDIA
regulation of myoblast differentiation (GO:0045661)	1/29	0.4294371721298078	1.0	0	0	1.800666246511209	1.5220668581591807	ZFP36L1
negative regulation of multicellular organismal process (GO:0051241)	3/125	0.4299596468873406	1.0	0	0	1.2532637075718016	1.0578346767368019	STRAP;MCC;RAB11FIP5
positive regulation of cytoskeleton organization (GO:0051495)	2/77	0.43546649630428047	1.0	0	0	1.3563460038655861	1.1275811836994878	WDR1;CFL2
positive regulation of intracellular signal transduction (GO:1902533)	10/479	0.43581131627973707	1.0	0	0	1.0901737191821517	0.9054393019916221	FKBP1A;APP;SLC9A3R1;TGFB2;TSLP;TXN;PARK7;DNM1L;LACRT;S100A8
cytokine-mediated signaling pathway (GO:0019221)	13/633	0.4382920514229118	1.0	0	0	1.0724347155366916	0.8846190165426355	ANXA1;TSLP;GSTO1;HLA-B;MSN;ISG15;SOD2;TXNDC17;SOD1;MTAP;OAS2;CFL1;PPIA
regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	ANXA1
negative regulation of endothelial cell proliferation (GO:0001937)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	SPARC
acylglycerol catabolic process (GO:0046464)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	FABP3
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	CKS2
cellular response to cAMP (GO:0071320)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	ZFP36L1
bile acid and bile salt transport (GO:0015721)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	SLC9A3R1
negative regulation of secretion by cell (GO:1903531)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	ANXA1
multivesicular body assembly (GO:0036258)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	PDCD6IP
regulation of cell adhesion mediated by integrin (GO:0033628)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	TGFB2
regulation of cation transmembrane transport (GO:1904062)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	PPIF
'de novo' posttranslational protein folding (GO:0051084)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	HSPE1
positive regulation of cation channel activity (GO:2001259)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	GSTO1
phosphatidylinositol 3-kinase signaling (GO:0014065)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	ZFP36L1
artery morphogenesis (GO:0048844)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	TGFB2
regulation of protein polymerization (GO:0032271)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	ARHGAP18
negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	ARHGDIA
positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1/30	0.4403792946825732	1.0	0	0	1.7406440382941688	1.4275350566365927	HBB
positive regulation of translation (GO:0045727)	2/78	0.4419768866743767	1.0	0	0	1.338956952533976	1.093255259909824	EIF5A;BOLL
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	2/78	0.4419768866743767	1.0	0	0	1.338956952533976	1.093255259909824	PDIA3;HLA-B
negative regulation of protein phosphorylation (GO:0001933)	4/178	0.4447872794696779	1.0	0	0	1.1734678909848328	0.9506957312398006	DUSP3;GSTP1;STRAP;PARK7
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	3/128	0.44509858323387136	1.0	0	0	1.2238903394255873	0.9906896450647228	APP;MTPN;S100A8
steroid biosynthetic process (GO:0006694)	2/79	0.44844570205689605	1.0	0	0	1.3220081303500015	1.0602077806263273	ACOT8;FDX1
regulation of endothelial cell proliferation (GO:0001936)	2/79	0.44844570205689605	1.0	0	0	1.3220081303500015	1.0602077806263273	SPARC;PDCD6
cell-cell junction assembly (GO:0007043)	2/79	0.44844570205689605	1.0	0	0	1.3220081303500015	1.0602077806263273	PDCD6IP;WDR1
positive regulation of cell motility (GO:2000147)	4/179	0.44902336589963954	1.0	0	0	1.1669122044430182	0.9343236754564438	RDX;LAMC2;PHPT1;SOD2
regulation of dendritic spine development (GO:0060998)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	CFL1
negative regulation of cell-cell adhesion (GO:0022408)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	RDX
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	GSTP1
regulation of ubiquitin-protein transferase activity (GO:0051438)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	PARK7
renal water homeostasis (GO:0003091)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	CYP4F12
secondary alcohol metabolic process (GO:1902652)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	FDX1
regulation of protein export from nucleus (GO:0046825)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	PARK7
anterograde axonal transport (GO:0008089)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	SOD1
multivesicular body organization (GO:0036257)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	PDCD6IP
cofactor biosynthetic process (GO:0051188)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	NFU1
cellular zinc ion homeostasis (GO:0006882)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	S100A8
regulation of cytokine secretion (GO:0050707)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	GAPDH
sarcomere organization (GO:0045214)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	WDR1
liver development (GO:0001889)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	PCK2
positive regulation of bone mineralization (GO:0030501)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	ISG15
protein destabilization (GO:0031648)	1/31	0.4511121086007752	1.0	0	0	1.6844942306072601	1.340923764071487	ISOC2
ER to Golgi vesicle-mediated transport (GO:0006888)	4/180	0.45324927896303907	1.0	0	0	1.1604293588627792	0.9182628606481916	PDCD6;YKT6;CTSC;ARCN1
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	2/80	0.4548721450876842	1.0	0	0	1.3054830287206267	1.0283797641335737	SLC9A3R1;TGFB2
positive regulation of stress-activated MAPK cascade (GO:0032874)	2/80	0.4548721450876842	1.0	0	0	1.3054830287206267	1.0283797641335737	APP;TGFB2
regulation of hydrolase activity (GO:0051336)	2/80	0.4548721450876842	1.0	0	0	1.3054830287206267	1.0283797641335737	RDX;SOD1
generation of neurons (GO:0048699)	3/130	0.4551028466197569	1.0	0	0	1.2050612572805786	0.9486626017834769	MTPN;TGFB2;UNC119
dendrite morphogenesis (GO:0048813)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	DOCK10
positive regulation of calcium ion transport into cytosol (GO:0010524)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	LACRT
response to zinc ion (GO:0010043)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	CRIP1
phosphatidylcholine biosynthetic process (GO:0006656)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	PHOSPHO1
ATP biosynthetic process (GO:0006754)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	ALDOA
GPI anchor biosynthetic process (GO:0006506)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	PYURF
endodermal cell differentiation (GO:0035987)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	INHBA
negative regulation of fat cell differentiation (GO:0045599)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	ZADH2
positive regulation of telomere maintenance via telomerase (GO:0032212)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	POT1
regulation of nitric oxide biosynthetic process (GO:0045428)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	HBB
positive regulation of myeloid leukocyte differentiation (GO:0002763)	1/32	0.4616396074458997	1.0	0	0	1.6318537859007833	1.2613752656284305	ZFP36L1
regulation of anatomical structure morphogenesis (GO:0022603)	2/82	0.4675949518480667	1.0	0	0	1.2736419792396358	0.9681625744369544	SPARC;CFL1
positive regulation of DNA metabolic process (GO:0051054)	2/82	0.4675949518480667	1.0	0	0	1.2736419792396358	0.9681625744369544	TIGAR;POT1
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	2/82	0.4675949518480667	1.0	0	0	1.2736419792396358	0.9681625744369544	TGFB2;INHBA
positive regulation of cell cycle arrest (GO:0071158)	2/82	0.4675949518480667	1.0	0	0	1.2736419792396358	0.9681625744369544	CDK2;TRIAP1
activation of MAPKK activity (GO:0000186)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	TNIK
positive regulation of cell-cell adhesion (GO:0022409)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	FGB
positive regulation of cytokine-mediated signaling pathway (GO:0001961)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	TSLP
regulation of T cell differentiation (GO:0045580)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	SOD1
neural tube closure (GO:0001843)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	TGFB2
stem cell differentiation (GO:0048863)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	TGFB2
positive regulation of calcium ion transport (GO:0051928)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	LGALS3
cellular response to glucose starvation (GO:0042149)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	ASNS
mRNA stabilization (GO:0048255)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	BOLL
carboxylic acid metabolic process (GO:0019752)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	GSTO1
positive regulation of biomineral tissue development (GO:0070169)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	ISG15
positive regulation of Notch signaling pathway (GO:0045747)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	TGFB2
negative regulation of multi-organism process (GO:0043901)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	LACRT
positive regulation of locomotion (GO:0040017)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	PHPT1
cellular glucose homeostasis (GO:0001678)	1/33	0.47196570867891074	1.0	0	0	1.582403671176517	1.1881461304530478	PCK2
positive regulation of protein ubiquitination (GO:0031398)	2/83	0.4738899431856513	1.0	0	0	1.2582968951524112	0.9396711713092771	FKBP1A;PDCD6
negative regulation of endopeptidase activity (GO:0010951)	2/83	0.4738899431856513	1.0	0	0	1.2582968951524112	0.9396711713092771	GAPDH;SERPINB5
positive regulation of homeostatic process (GO:0032846)	2/83	0.4738899431856513	1.0	0	0	1.2582968951524112	0.9396711713092771	FKBP1B;INHBA
protein modification process (GO:0036211)	2/84	0.48013981482569246	1.0	0	0	1.2433171702101204	0.912194375988291	DUSP12;UBE2M
regulation of double-strand break repair (GO:2000779)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	OTUB1
embryonic limb morphogenesis (GO:0030326)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	TGFB2
regulation of interleukin-8 production (GO:0032677)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	PARK7
positive regulation of leukocyte migration (GO:0002687)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	LGALS3
keratan sulfate metabolic process (GO:0042339)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	GNS
regulation of wound healing (GO:0061041)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	ANXA1
regulation of JUN kinase activity (GO:0043506)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	GSTP1
response to peptide (GO:1901652)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	REG1A
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	POT1
positive regulation of chemokine production (GO:0032722)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	TSLP
cellular macromolecular complex assembly (GO:0034622)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	FGB
macromolecule catabolic process (GO:0009057)	1/34	0.482094255290341	1.0	0	0	1.5358623867301489	1.1205892084996538	UCHL3
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	2/85	0.4863439833993073	1.0	0	0	1.228689909384119	0.8856877538576811	APP;LACRT
muscle contraction (GO:0006936)	3/137	0.48949405677000907	1.0	0	0	1.1434887842808408	0.8168889007436014	PGAM2;MYH8;ALDOA
positive regulation of RNA metabolic process (GO:0051254)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	MAP2K2
positive regulation of NIK/NF-kappaB signaling (GO:1901224)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	APP
antibacterial humoral response (GO:0019731)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	FGB
regulation of endothelial cell apoptotic process (GO:2000351)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	FGB
anatomical structure homeostasis (GO:0060249)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	TERF1
negative regulation of protein complex assembly (GO:0031333)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	PARK7
carboxylic acid transmembrane transport (GO:1905039)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	SLC25A32
positive regulation of telomerase activity (GO:0051973)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	POT1
negative regulation of tumor necrosis factor production (GO:0032720)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	GSTP1
regulation of cardiac muscle contraction (GO:0055117)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	SRI
neural crest cell development (GO:0014032)	1/35	0.49202901710306474	1.0	0	0	1.4919806042521446	1.058138883069297	PDCD6
protein modification by small protein conjugation (GO:0032446)	8/398	0.4948693827889291	1.0	0	0	1.0496345959562827	0.7383774479580898	UFM1;UBA5;PEX5;UFC1;SUMO4;ISG15;UCHL3;UBE2M
positive regulation of cellular component biogenesis (GO:0044089)	2/87	0.49861306990691934	1.0	0	0	1.2004441643408061	0.8354189790527424	PDCD6IP;TERF1
RNA metabolic process (GO:0016070)	4/191	0.49895977028985744	1.0	0	0	1.0935983486664935	0.760302169034486	FTO;PCBP3;CELF2;LIG4
protein acylation (GO:0043543)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	LACRT
regulation of muscle cell differentiation (GO:0051147)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	ZFP36L1
regulation of nitric-oxide synthase activity (GO:0050999)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	SPR
lymphocyte proliferation (GO:0046651)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	MSN
natural killer cell activation (GO:0030101)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	PRDX1
regulation of filopodium assembly (GO:0051489)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	AGRN
endosome organization (GO:0007032)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	SNX3
cardiac muscle tissue morphogenesis (GO:0055008)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	FKBP1A
axonal transport (GO:0098930)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	SOD1
regulation of ubiquitin protein ligase activity (GO:1904666)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	CDK2
negative regulation of blood coagulation (GO:0030195)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	FGB
glutamate receptor signaling pathway (GO:0007215)	1/36	0.5017736921536432	1.0	0	0	1.450536698578474	1.0002989170000423	APP
regulation of small GTPase mediated signal transduction (GO:0051056)	3/140	0.5039077087390008	1.0	0	0	1.1189854531891086	0.7669102707126304	ARHGDIA;ARHGAP18;A2M
T cell activation (GO:0042110)	2/88	0.5046770097772959	1.0	0	0	1.186802753382388	0.8115792059431217	FKBP1A;MSN
negative regulation of translation (GO:0017148)	2/88	0.5046770097772959	1.0	0	0	1.186802753382388	0.8115792059431217	TYMS;GAPDH
regulation of protein targeting to mitochondrion (GO:1903214)	2/88	0.5046770097772959	1.0	0	0	1.186802753382388	0.8115792059431217	NPEPPS;HTRA2
negative regulation of cellular protein metabolic process (GO:0032269)	2/89	0.5106932878005995	1.0	0	0	1.1734678909848328	0.7885540981026287	TYMS;GAPDH
epithelial to mesenchymal transition (GO:0001837)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	TGFB2
spliceosomal snRNP assembly (GO:0000387)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	STRAP
base-excision repair (GO:0006284)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	MPG
myelination (GO:0042552)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	GPC1
regulation of DNA repair (GO:0006282)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	TIGAR
regulation of dendrite development (GO:0050773)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	TNIK
regulation of sodium ion transmembrane transporter activity (GO:2000649)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	SLC9A3R1
positive regulation of axonogenesis (GO:0050772)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	ARHGDIA
regulation of peptidyl-threonine phosphorylation (GO:0010799)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	APP
regulation of carbohydrate catabolic process (GO:0043470)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	PGAM1
negative regulation of Ras protein signal transduction (GO:0046580)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	TGFB2
regulation of metal ion transport (GO:0010959)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	SRI
response to steroid hormone (GO:0048545)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	TGFB2
positive regulation of multi-organism process (GO:0043902)	1/37	0.5113319081201115	1.0	0	0	1.411333004022299	0.9466323801788634	INHBA
positive regulation of response to external stimulus (GO:0032103)	2/90	0.5166615018966747	1.0	0	0	1.1604293588627792	0.766309665350664	TSLP;S100A8
positive regulation of neuron death (GO:1901216)	1/38	0.5207072236811021	1.0	0	0	1.374192661811186	0.8967532580600578	TGFB2
muscle filament sliding (GO:0030049)	1/38	0.5207072236811021	1.0	0	0	1.374192661811186	0.8967532580600578	MYH8
actin-myosin filament sliding (GO:0033275)	1/38	0.5207072236811021	1.0	0	0	1.374192661811186	0.8967532580600578	MYH8
regulation of ossification (GO:0030278)	1/38	0.5207072236811021	1.0	0	0	1.374192661811186	0.8967532580600578	TGFB2
positive regulation of DNA repair (GO:0045739)	1/38	0.5207072236811021	1.0	0	0	1.374192661811186	0.8967532580600578	TIGAR
negative regulation of kinase activity (GO:0033673)	2/91	0.5225812829864929	1.0	0	0	1.1476773878862652	0.7448136363788989	GSTP1;PARK7
regulation of proteasomal protein catabolic process (GO:0061136)	1/39	0.5299031296968264	1.0	0	0	1.338956952533976	0.850319425986654	GPX1
positive regulation of peptide hormone secretion (GO:0090277)	1/39	0.5299031296968264	1.0	0	0	1.338956952533976	0.850319425986654	FGB
positive regulation of fat cell differentiation (GO:0045600)	1/39	0.5299031296968264	1.0	0	0	1.338956952533976	0.850319425986654	ZFP36L1
regulation of RNA metabolic process (GO:0051252)	1/39	0.5299031296968264	1.0	0	0	1.338956952533976	0.850319425986654	OAS2
Golgi to plasma membrane transport (GO:0006893)	1/39	0.5299031296968264	1.0	0	0	1.338956952533976	0.850319425986654	RAB26
mitotic DNA damage checkpoint (GO:0044773)	1/39	0.5299031296968264	1.0	0	0	1.338956952533976	0.850319425986654	CDK2
regulation of coenzyme metabolic process (GO:0051196)	1/39	0.5299031296968264	1.0	0	0	1.338956952533976	0.850319425986654	PGAM1
negative regulation of TOR signaling (GO:0032007)	1/40	0.5389230505735598	1.0	0	0	1.3054830287206267	0.8070267383539845	PDCD6
positive regulation of epithelial to mesenchymal transition (GO:0010718)	1/40	0.5389230505735598	1.0	0	0	1.3054830287206267	0.8070267383539845	TGFB2
sensory organ development (GO:0007423)	1/40	0.5389230505735598	1.0	0	0	1.3054830287206267	0.8070267383539845	TGFB2
positive regulation of mitotic nuclear division (GO:0045840)	1/40	0.5389230505735598	1.0	0	0	1.3054830287206267	0.8070267383539845	RANBP1
response to cAMP (GO:0051591)	1/40	0.5389230505735598	1.0	0	0	1.3054830287206267	0.8070267383539845	ZFP36L1
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/40	0.5389230505735598	1.0	0	0	1.3054830287206267	0.8070267383539845	RDX
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	1/40	0.5389230505735598	1.0	0	0	1.3054830287206267	0.8070267383539845	GSTP1
regulation of intracellular transport (GO:0032386)	1/40	0.5389230505735598	1.0	0	0	1.3054830287206267	0.8070267383539845	STXBP2
regulation of ATPase activity (GO:0043462)	1/40	0.5389230505735598	1.0	0	0	1.3054830287206267	0.8070267383539845	PPIF
skin development (GO:0043588)	2/94	0.5400468029314213	1.0	0	0	1.1110493861452142	0.6845169391527154	CLIC4;ANXA1
axon development (GO:0061564)	2/94	0.5400468029314213	1.0	0	0	1.1110493861452142	0.6845169391527154	APP;S100A6
heart development (GO:0007507)	3/149	0.5458411603065189	1.0	0	0	1.0513957278286925	0.6365436354644088	FKBP1A;TGFB2;CRIP1
bicarbonate transport (GO:0015701)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	HBB
regulation of phagocytosis (GO:0050764)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	SNX3
mesenchymal cell differentiation (GO:0048762)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	TGFB2
peptide transport (GO:0015833)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	HIKESHI
DNA duplex unwinding (GO:0032508)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	POT1
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	FGB
spliceosomal complex assembly (GO:0000245)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	CELF2
regulation of cellular metabolic process (GO:0031323)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	ACLY
regulation of protein localization (GO:0032880)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	FKBP1A
negative regulation of proteolysis (GO:0045861)	1/41	0.5477703455562664	1.0	0	0	1.2736419792396358	0.7666040340364095	SNX12
regulation of interleukin-6 production (GO:0032675)	1/42	0.556448309900598	1.0	0	0	1.2433171702101204	0.728808898242203	TSLP
positive regulation of protein localization to nucleus (GO:1900182)	1/42	0.556448309900598	1.0	0	0	1.2433171702101204	0.728808898242203	PARK7
negative regulation of protein secretion (GO:0050709)	1/42	0.556448309900598	1.0	0	0	1.2433171702101204	0.728808898242203	RAB11FIP5
regulation of ion transmembrane transporter activity (GO:0032412)	1/42	0.556448309900598	1.0	0	0	1.2433171702101204	0.728808898242203	PPIF
cellular response to retinoic acid (GO:0071300)	1/42	0.556448309900598	1.0	0	0	1.2433171702101204	0.728808898242203	HTRA2
translesion synthesis (GO:0019985)	1/42	0.556448309900598	1.0	0	0	1.2433171702101204	0.728808898242203	ISG15
cell morphogenesis involved in neuron differentiation (GO:0048667)	2/97	0.5570660499466599	1.0	0	0	1.076687033996393	0.6299388597811583	APP;S100A6
positive regulation of neuron projection development (GO:0010976)	2/97	0.5570660499466599	1.0	0	0	1.076687033996393	0.6299388597811583	SNX3;ARHGDIA
response to tumor necrosis factor (GO:0034612)	2/97	0.5570660499466599	1.0	0	0	1.076687033996393	0.6299388597811583	IGBP1;ZFP36L1
mitochondrial respiratory chain complex assembly (GO:0033108)	2/97	0.5570660499466599	1.0	0	0	1.076687033996393	0.6299388597811583	COX17;NDUFAB1
cellular macromolecule biosynthetic process (GO:0034645)	7/367	0.5573366369496567	1.0	0	0	0.9960088502500694	0.5822526768269182	FEN1;DUT;CDK2;HARS;INHBA;TYMS;PTMS
phosphatidylinositol biosynthetic process (GO:0006661)	2/98	0.5626389869407384	1.0	0	0	1.0657004316086747	0.6129025284063537	PYURF;IMPA1
spermatogenesis (GO:0007283)	3/153	0.5638043851328689	1.0	0	0	1.0239082578200993	0.5867484999907877	GPX4;DUSP13;SOD1
eye development (GO:0001654)	1/43	0.564960176210744	1.0	0	0	1.2144028174145363	0.693424051129522	TGFB2
