Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
bone development (GO:0060348)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	LTF
regulation of interleukin-8 production (GO:0032677)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	LBP
positive regulation of leukocyte migration (GO:0002687)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	VEGFA
positive regulation of muscle cell differentiation (GO:0051149)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	IGFBP3
positive regulation of cell development (GO:0010720)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	IGF1
positive regulation of chemokine production (GO:0032722)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	HMOX1
regulation of interleukin-1 beta secretion (GO:0050706)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	APOA1
regulation of JUN kinase activity (GO:0043506)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	SERPINB3
macromolecule catabolic process (GO:0009057)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	ELANE
positive regulation of DNA binding (GO:0043388)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	IGF1
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	3/215	0.2359070084914966	1.0	0	0	1.7889087656529516	2.5837523853723683	AGT;LTF;VEGFA
brain development (GO:0007420)	2/119	0.23765616069859297	1.0	0	0	2.154708037060978	3.096165379976849	ZIC1;CDK5RAP3
regulation of phosphorylation (GO:0042325)	2/119	0.23765616069859297	1.0	0	0	2.154708037060978	3.096165379976849	NRP1;THBS1
lipid phosphorylation (GO:0046834)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	PI4KA
regulation of cyclin-dependent protein kinase activity (GO:1904029)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	CDK5RAP3
erythrocyte differentiation (GO:0030218)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	VEGFA
positive regulation of DNA replication (GO:0045740)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	IGF1
apical junction assembly (GO:0043297)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	POF1B
regulation of cardiac muscle contraction (GO:0055117)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	NPPA
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	FCF1
neural crest cell development (GO:0014032)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	SEMA3F
sulfur compound catabolic process (GO:0044273)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	DCN
protein kinase B signaling (GO:0043491)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	IGF1
cholesterol biosynthetic process (GO:0006695)	1/35	0.2398988831818414	1.0	0	0	3.663003663003663	5.229076060425081	APOA1
enzyme linked receptor protein signaling pathway (GO:0007167)	2/120	0.24053773365336642	1.0	0	0	2.1367521367521367	3.0446117629395832	NPR1;NPPA
ferric iron transport (GO:0015682)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	TF
centromere complex assembly (GO:0034508)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	MIS12
regulation of receptor-mediated endocytosis (GO:0048259)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	TF
muscle cell differentiation (GO:0042692)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	IGF1
organic hydroxy compound transport (GO:0015850)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	ALB
regulation of smoothened signaling pathway (GO:0008589)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	ZIC1
regulation of muscle cell differentiation (GO:0051147)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	IGF2
transferrin transport (GO:0033572)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	TF
natural killer cell activation (GO:0030101)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	KIR3DS1
regulation of filopodium assembly (GO:0051489)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	NRP1
regulation of blood circulation (GO:1903522)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	AGT
secondary alcohol biosynthetic process (GO:1902653)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	APOA1
positive regulation of cytokine production (GO:0001819)	3/220	0.24627625258268684	1.0	0	0	1.7482517482517483	2.449827613880218	C3;LBP;AGT
sodium-independent organic anion transport (GO:0043252)	1/37	0.2517311187494596	1.0	0	0	3.4650034650034653	4.77960412404107	ALB
response to steroid hormone (GO:0048545)	1/37	0.2517311187494596	1.0	0	0	3.4650034650034653	4.77960412404107	THBS1
T cell differentiation (GO:0030217)	1/38	0.25757842490263855	1.0	0	0	3.3738191632928474	4.576353044937469	GPR18
positive regulation of innate immune response (GO:0045089)	1/38	0.25757842490263855	1.0	0	0	3.3738191632928474	4.576353044937469	LBP
regulation of ossification (GO:0030278)	1/38	0.25757842490263855	1.0	0	0	3.3738191632928474	4.576353044937469	AHSG
positive regulation of protein kinase B signaling (GO:0051897)	2/127	0.260745473393426	1.0	0	0	2.018978396931153	2.7139320516867578	IGF2;THBS1
negative regulation of response to stimulus (GO:0048585)	2/127	0.260745473393426	1.0	0	0	2.018978396931153	2.7139320516867578	IGFBP3;APOA1
regulation of RNA metabolic process (GO:0051252)	1/39	0.2633803282011895	1.0	0	0	3.287310979618672	4.385786247823927	RBM38
Golgi to plasma membrane transport (GO:0006893)	1/39	0.2633803282011895	1.0	0	0	3.287310979618672	4.385786247823927	C16ORF70
mitotic DNA damage checkpoint (GO:0044773)	1/39	0.2633803282011895	1.0	0	0	3.287310979618672	4.385786247823927	CDK5RAP3
alpha-amino acid catabolic process (GO:1901606)	1/39	0.2633803282011895	1.0	0	0	3.287310979618672	4.385786247823927	HAL
regulation of coenzyme metabolic process (GO:0051196)	1/39	0.2633803282011895	1.0	0	0	3.287310979618672	4.385786247823927	ME1
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	2/128	0.2636352402979705	1.0	0	0	2.003205128205128	2.670650634522742	AGT;LTF
positive regulation of mitochondrion organization (GO:0010822)	2/128	0.2636352402979705	1.0	0	0	2.003205128205128	2.670650634522742	CTSK;DCN
negative regulation of transport (GO:0051051)	1/40	0.2691371788769408	1.0	0	0	3.2051282051282053	4.206839970239371	RSC1A1
regulation of release of cytochrome c from mitochondria (GO:0090199)	1/40	0.2691371788769408	1.0	0	0	3.2051282051282053	4.206839970239371	IGF1
positive regulation of epithelial to mesenchymal transition (GO:0010718)	1/40	0.2691371788769408	1.0	0	0	3.2051282051282053	4.206839970239371	SERPINB3
ameboidal-type cell migration (GO:0001667)	1/40	0.2691371788769408	1.0	0	0	3.2051282051282053	4.206839970239371	SEMA3F
regulation of ATPase activity (GO:0043462)	1/40	0.2691371788769408	1.0	0	0	3.2051282051282053	4.206839970239371	LTF
response to cAMP (GO:0051591)	1/40	0.2691371788769408	1.0	0	0	3.2051282051282053	4.206839970239371	IGFBP5
sterol biosynthetic process (GO:0016126)	1/40	0.2691371788769408	1.0	0	0	3.2051282051282053	4.206839970239371	APOA1
negative regulation of cytokine secretion (GO:0050710)	1/40	0.2691371788769408	1.0	0	0	3.2051282051282053	4.206839970239371	APOA1
cellular response to peptide (GO:1901653)	1/41	0.2748493245776993	1.0	0	0	3.1269543464665417	4.038562358036249	IGF1
negative regulation of STAT cascade (GO:1904893)	1/41	0.2748493245776993	1.0	0	0	3.1269543464665417	4.038562358036249	DCN
cellular response to hypoxia (GO:0071456)	2/132	0.27519437849423617	1.0	0	0	1.9425019425019427	2.5063667445896187	HMOX1;VEGFA
cellular response to organic substance (GO:0071310)	2/133	0.27808331332727604	1.0	0	0	1.92789666473877	2.4673887063069895	IGFBP5;IL37
regulation of interleukin-6 production (GO:0032675)	1/42	0.28051711024098797	1.0	0	0	3.0525030525030523	3.880099379740989	LBP
regulation of protein modification process (GO:0031399)	1/42	0.28051711024098797	1.0	0	0	3.0525030525030523	3.880099379740989	IGF2
cellular response to organic cyclic compound (GO:0071407)	2/135	0.28385898633991874	1.0	0	0	1.8993352326685662	2.391790486426182	IGFBP5;SPP1
mitotic metaphase plate congression (GO:0007080)	1/43	0.2861408780983876	1.0	0	0	2.9815146094215863	3.7306827927154775	MIS12
response to hydrogen peroxide (GO:0042542)	1/43	0.2861408780983876	1.0	0	0	2.9815146094215863	3.7306827927154775	HMOX1
positive regulation of interleukin-6 production (GO:0032755)	1/43	0.2861408780983876	1.0	0	0	2.9815146094215863	3.7306827927154775	LBP
positive regulation of transport (GO:0051050)	1/44	0.2917209679014977	1.0	0	0	2.913752913752914	3.589619822141295	C3
cholesterol transport (GO:0030301)	1/44	0.2917209679014977	1.0	0	0	2.913752913752914	3.589619822141295	APOA1
negative regulation of immune system process (GO:0002683)	1/44	0.2917209679014977	1.0	0	0	2.913752913752914	3.589619822141295	HMOX1
positive regulation of macroautophagy (GO:0016239)	1/44	0.2917209679014977	1.0	0	0	2.913752913752914	3.589619822141295	DCN
regulation of vesicle-mediated transport (GO:0060627)	2/138	0.2925145792327986	1.0	0	0	1.858045336306206	2.2839850799357824	NRP1;TBC1D22B
response to cytokine (GO:0034097)	2/138	0.2925145792327986	1.0	0	0	1.858045336306206	2.2839850799357824	IL37;TIMP1
cellular response to growth factor stimulus (GO:0071363)	2/139	0.2953970368293418	1.0	0	0	1.8446781036709097	2.24946493263245	NRP1;VEGFA
neuron differentiation (GO:0030182)	2/139	0.2953970368293418	1.0	0	0	1.8446781036709097	2.24946493263245	PITX3;VEGFA
nicotinamide nucleotide metabolic process (GO:0046496)	1/45	0.2972577166206528	1.0	0	0	2.8490028490028494	3.4562842840808092	NMRK2
response to lipid (GO:0033993)	2/140	0.29827786957445546	1.0	0	0	1.8315018315018314	2.215622305311554	SPP1;LBP
interleukin-12-mediated signaling pathway (GO:0035722)	1/46	0.3027514587710985	1.0	0	0	2.787068004459309	3.330108913486336	GSTA2
regulation of cellular component movement (GO:0051270)	1/46	0.3027514587710985	1.0	0	0	2.787068004459309	3.330108913486336	VEGFA
icosanoid metabolic process (GO:0006690)	1/46	0.3027514587710985	1.0	0	0	2.787068004459309	3.330108913486336	ALOX12B
pyruvate metabolic process (GO:0006090)	1/46	0.3027514587710985	1.0	0	0	2.787068004459309	3.330108913486336	ME1
RNA secondary structure unwinding (GO:0010501)	1/46	0.3027514587710985	1.0	0	0	2.787068004459309	3.330108913486336	DDX19B
cellular response to interleukin-12 (GO:0071349)	1/46	0.3027514587710985	1.0	0	0	2.787068004459309	3.330108913486336	GSTA2
maturation of SSU-rRNA (GO:0030490)	1/46	0.3027514587710985	1.0	0	0	2.787068004459309	3.330108913486336	FCF1
regulation of ERK1 and ERK2 cascade (GO:0070372)	3/247	0.3032444551787591	1.0	0	0	1.5571473061351604	1.858013104918818	NRP1;FGA;FGG
regulation of organelle assembly (GO:1902115)	1/47	0.30820252631480144	1.0	0	0	2.727768685215494	3.210578721035622	PLK2
negative regulation of JAK-STAT cascade (GO:0046426)	1/47	0.30820252631480144	1.0	0	0	2.727768685215494	3.210578721035622	DCN
regulation of immune response (GO:0050776)	3/251	0.3117662897692563	1.0	0	0	1.5323322096230463	1.7859354016535256	C3;IGKC;SFTPD
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/48	0.31361124852089345	1.0	0	0	2.6709401709401708	3.0972252193942595	CASP14
regulation of mitochondrion organization (GO:0010821)	1/48	0.31361124852089345	1.0	0	0	2.6709401709401708	3.0972252193942595	CTSK
regulation of megakaryocyte differentiation (GO:0045652)	1/49	0.31897795231631954	1.0	0	0	2.6164311878597593	2.989621385614096	THBS1
lipid homeostasis (GO:0055088)	1/49	0.31897795231631954	1.0	0	0	2.6164311878597593	2.989621385614096	APOA1
regulation of cellular protein metabolic process (GO:0032268)	1/50	0.32430296197565434	1.0	0	0	2.5641025641025643	2.887377262223843	AGT
heart morphogenesis (GO:0003007)	1/50	0.32430296197565434	1.0	0	0	2.5641025641025643	2.887377262223843	VEGFA
myeloid leukocyte differentiation (GO:0002573)	1/50	0.32430296197565434	1.0	0	0	2.5641025641025643	2.887377262223843	VEGFA
negative regulation of viral genome replication (GO:0045071)	1/50	0.32430296197565434	1.0	0	0	2.5641025641025643	2.887377262223843	LTF
arachidonic acid metabolic process (GO:0019369)	1/51	0.3295865994208529	1.0	0	0	2.513826043237808	2.7901360957020347	ALOX12B
positive regulation of developmental growth (GO:0048639)	1/51	0.3295865994208529	1.0	0	0	2.513826043237808	2.7901360957020347	IGF1
positive regulation of intracellular protein transport (GO:0090316)	2/152	0.33266914747737886	1.0	0	0	1.6869095816464237	1.8566242139334654	CTSK;ZIC1
protein stabilization (GO:0050821)	2/152	0.33266914747737886	1.0	0	0	1.6869095816464237	1.8566242139334654	APOA1;IGF1
regulation of DNA binding (GO:0051101)	1/52	0.3348291839644622	1.0	0	0	2.465483234714004	2.6975709462848174	IGF1
triglyceride metabolic process (GO:0006641)	1/52	0.3348291839644622	1.0	0	0	2.465483234714004	2.6975709462848174	APOA1
regulation of cell-matrix adhesion (GO:0001952)	1/52	0.3348291839644622	1.0	0	0	2.465483234714004	2.6975709462848174	THBS1
monocarboxylic acid transport (GO:0015718)	1/53	0.3400310325554697	1.0	0	0	2.4189646831156266	2.609381696456256	ALB
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/53	0.3400310325554697	1.0	0	0	2.4189646831156266	2.609381696456256	IGF1
cellular response to nutrient levels (GO:0031669)	1/54	0.34519245969029033	1.0	0	0	2.3741690408357075	2.5252924105385057	ALB
negative regulation of cellular component organization (GO:0051129)	1/54	0.34519245969029033	1.0	0	0	2.3741690408357075	2.5252924105385057	APOA1
positive regulation of response to stimulus (GO:0048584)	1/54	0.34519245969029033	1.0	0	0	2.3741690408357075	2.5252924105385057	ARG2
regulation of RNA splicing (GO:0043484)	1/55	0.35031377745879777	1.0	0	0	2.331002331002331	2.445048995561641	RBM38
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	1/56	0.3553952955138986	1.0	0	0	2.2893772893772892	2.3684171257042466	APOA1
cellular defense response (GO:0006968)	1/56	0.3553952955138986	1.0	0	0	2.2893772893772892	2.3684171257042466	LBP
organonitrogen compound catabolic process (GO:1901565)	1/56	0.3553952955138986	1.0	0	0	2.2893772893772892	2.3684171257042466	ELANE
regulation of glycolytic process (GO:0006110)	1/57	0.36043732127638733	1.0	0	0	2.249212775528565	2.2951803946435234	IGF1
regulation of neurogenesis (GO:0050767)	1/57	0.36043732127638733	1.0	0	0	2.249212775528565	2.2951803946435234	CDK5RAP3
positive regulation of cell death (GO:0010942)	1/57	0.36043732127638733	1.0	0	0	2.249212775528565	2.2951803946435234	MMP3
protein homotetramerization (GO:0051289)	1/57	0.36043732127638733	1.0	0	0	2.249212775528565	2.2951803946435234	ACPP
regulation of protein kinase B signaling (GO:0051896)	2/163	0.3637742084639658	1.0	0	0	1.5730690577316346	1.5907218974873312	IGF2;THBS1
positive regulation of macromolecule metabolic process (GO:0010604)	3/276	0.36503301717473335	1.0	0	0	1.3935340022296545	1.4043582378452575	ALOX12B;IGF1;VEGFA
phospholipid transport (GO:0015914)	1/58	0.3654401596511781	1.0	0	0	2.2104332449160036	2.2251386717082147	APOA1
sterol homeostasis (GO:0055092)	1/58	0.3654401596511781	1.0	0	0	2.2104332449160036	2.2251386717082147	APOA1
response to light stimulus (GO:0009416)	1/58	0.3654401596511781	1.0	0	0	2.2104332449160036	2.2251386717082147	ELANE
regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	1/58	0.3654401596511781	1.0	0	0	2.2104332449160036	2.2251386717082147	AGT
cholesterol homeostasis (GO:0042632)	1/58	0.3654401596511781	1.0	0	0	2.2104332449160036	2.2251386717082147	APOA1
glycerophospholipid biosynthetic process (GO:0046474)	2/164	0.36657644820270435	1.0	0	0	1.5634771732332708	1.569024686515636	PI4KA;APOA1
regulation of protein metabolic process (GO:0051246)	1/59	0.3704041132132606	1.0	0	0	2.17296827466319	2.1581066307786827	SERPINB4
mitotic cytokinesis (GO:0000281)	1/59	0.3704041132132606	1.0	0	0	2.17296827466319	2.1581066307786827	NUSAP1
cell morphogenesis (GO:0000902)	1/59	0.3704041132132606	1.0	0	0	2.17296827466319	2.1581066307786827	C21ORF59
sterol metabolic process (GO:0016125)	1/59	0.3704041132132606	1.0	0	0	2.17296827466319	2.1581066307786827	APOA1
response to reactive oxygen species (GO:0000302)	1/60	0.37532948232421554	1.0	0	0	2.1367521367521367	2.0939124342749658	HMOX1
muscle organ development (GO:0007517)	1/60	0.37532948232421554	1.0	0	0	2.1367521367521367	2.0939124342749658	IGF1
actin cytoskeleton reorganization (GO:0031532)	1/61	0.38021656496094913	1.0	0	0	2.1017234131988234	2.0323965548665517	NRP1
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/61	0.38021656496094913	1.0	0	0	2.1017234131988234	2.0323965548665517	IGF1
regulation of vesicle fusion (GO:0031338)	1/61	0.38021656496094913	1.0	0	0	2.1017234131988234	2.0323965548665517	TBC1D22B
regulation of DNA replication (GO:0006275)	1/61	0.38021656496094913	1.0	0	0	2.1017234131988234	2.0323965548665517	IGF1
negative regulation of viral life cycle (GO:1903901)	1/61	0.38021656496094913	1.0	0	0	2.1017234131988234	2.0323965548665517	LTF
positive regulation of cellular amide metabolic process (GO:0034250)	1/61	0.38021656496094913	1.0	0	0	2.1017234131988234	2.0323965548665517	THBS1
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	1/62	0.38506565676789845	1.0	0	0	2.0678246484698097	1.9734107158285104	PLK2
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	1/62	0.38506565676789845	1.0	0	0	2.0678246484698097	1.9734107158285104	CDK5RAP3
positive regulation of catabolic process (GO:0009896)	1/62	0.38506565676789845	1.0	0	0	2.0678246484698097	1.9734107158285104	PLK2
second-messenger-mediated signaling (GO:0019932)	1/62	0.38506565676789845	1.0	0	0	2.0678246484698097	1.9734107158285104	AGT
cellular amide metabolic process (GO:0043603)	1/62	0.38506565676789845	1.0	0	0	2.0678246484698097	1.9734107158285104	ASAH1
vesicle coating (GO:0006901)	1/63	0.3898770513028109	1.0	0	0	2.035002035002035	1.916816936570728	SERPINA1
COPII vesicle coating (GO:0048208)	1/63	0.3898770513028109	1.0	0	0	2.035002035002035	1.916816936570728	SERPINA1
signal transduction involved in mitotic G1 DNA damage checkpoint (GO:0072431)	1/63	0.3898770513028109	1.0	0	0	2.035002035002035	1.916816936570728	PLK2
vesicle targeting, rough ER to cis-Golgi (GO:0048207)	1/63	0.3898770513028109	1.0	0	0	2.035002035002035	1.916816936570728	SERPINA1
regulation of viral genome replication (GO:0045069)	1/63	0.3898770513028109	1.0	0	0	2.035002035002035	1.916816936570728	LTF
glycerophospholipid metabolic process (GO:0006650)	1/64	0.394651039646005	1.0	0	0	2.003205128205128	1.8624866756445497	APOA1
positive regulation of cell adhesion (GO:0045785)	1/64	0.394651039646005	1.0	0	0	2.003205128205128	1.8624866756445497	VEGFA
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	1/65	0.3993879108053378	1.0	0	0	1.9723865877712035	1.8103000529541589	CDK5RAP3
regulation of myeloid cell differentiation (GO:0045637)	1/65	0.3993879108053378	1.0	0	0	1.9723865877712035	1.8103000529541589	THBS1
regulation of JAK-STAT cascade (GO:0046425)	1/65	0.3993879108053378	1.0	0	0	1.9723865877712035	1.8103000529541589	DCN
cellular response to reactive oxygen species (GO:0034614)	1/65	0.3993879108053378	1.0	0	0	1.9723865877712035	1.8103000529541589	MMP3
negative regulation of cell adhesion (GO:0007162)	1/65	0.3993879108053378	1.0	0	0	1.9723865877712035	1.8103000529541589	PLG
sphingolipid biosynthetic process (GO:0030148)	1/66	0.4040879514783871	1.0	0	0	1.9425019425019427	1.7601451496413811	ALOX12B
negative regulation of epithelial cell proliferation (GO:0050680)	1/66	0.4040879514783871	1.0	0	0	1.9425019425019427	1.7601451496413811	THBS1
positive regulation of cellular protein localization (GO:1903829)	1/66	0.4040879514783871	1.0	0	0	1.9425019425019427	1.7601451496413811	CDK5RAP3
cellular response to lipid (GO:0071396)	2/178	0.40527277070822637	1.0	0	0	1.4405070584845867	1.301058672801391	SPP1;LBP
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	1/67	0.4087514462077003	1.0	0	0	1.9135093761959434	1.7119173720897796	CDK5RAP3
negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/67	0.4087514462077003	1.0	0	0	1.9135093761959434	1.7119173720897796	CDK5RAP3
positive regulation of synaptic transmission (GO:0050806)	1/67	0.4087514462077003	1.0	0	0	1.9135093761959434	1.7119173720897796	PLK2
insulin receptor signaling pathway (GO:0008286)	1/67	0.4087514462077003	1.0	0	0	1.9135093761959434	1.7119173720897796	IGF2
regulation of epithelial to mesenchymal transition (GO:0010717)	1/68	0.4133786773726703	1.0	0	0	1.885369532428356	1.6655188758430561	SERPINB3
monocarboxylic acid biosynthetic process (GO:0072330)	1/68	0.4133786773726703	1.0	0	0	1.885369532428356	1.6655188758430561	DCN
COPII-coated vesicle budding (GO:0090114)	1/68	0.4133786773726703	1.0	0	0	1.885369532428356	1.6655188758430561	SERPINA1
cholesterol metabolic process (GO:0008203)	1/68	0.4133786773726703	1.0	0	0	1.885369532428356	1.6655188758430561	APOA1
positive regulation of neurogenesis (GO:0050769)	1/69	0.4179699251139061	1.0	0	0	1.858045336306206	1.6208580426126573	VEGFA
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/69	0.4179699251139061	1.0	0	0	1.858045336306206	1.6208580426126573	NRP1
phospholipid metabolic process (GO:0006644)	1/70	0.42252546751757425	1.0	0	0	1.8315018315018314	1.5778490033946122	PLBD1
neuropeptide signaling pathway (GO:0007218)	1/70	0.42252546751757425	1.0	0	0	1.8315018315018314	1.5778490033946122	NPPA
snRNA transcription (GO:0009301)	1/70	0.42252546751757425	1.0	0	0	1.8315018315018314	1.5778490033946122	ICE2
snRNA transcription from RNA polymerase II promoter (GO:0042795)	1/70	0.42252546751757425	1.0	0	0	1.8315018315018314	1.5778490033946122	ICE2
cytoskeleton-dependent cytokinesis (GO:0061640)	1/70	0.42252546751757425	1.0	0	0	1.8315018315018314	1.5778490033946122	NUSAP1
regulation of cation channel activity (GO:2001257)	1/71	0.42704558039581053	1.0	0	0	1.8057060310581439	1.5364112058374666	CTSS
histone acetylation (GO:0016573)	1/71	0.42704558039581053	1.0	0	0	1.8057060310581439	1.5364112058374666	CPA4
regulation of phosphatase activity (GO:0010921)	1/72	0.431530537644104	1.0	0	0	1.7806267806267806	1.4964690172027229	CDK5RAP3
glycoprotein biosynthetic process (GO:0009101)	1/72	0.431530537644104	1.0	0	0	1.7806267806267806	1.4964690172027229	IGF1
lymphocyte differentiation (GO:0030098)	1/73	0.4359806108005753	1.0	0	0	1.7562346329469618	1.4579513650559068	GPR18
regulation of protein complex assembly (GO:0043254)	1/73	0.4359806108005753	1.0	0	0	1.7562346329469618	1.4579513650559068	VEGFA
protein homooligomerization (GO:0051260)	2/190	0.43753150014911224	1.0	0	0	1.349527665317139	1.11552844188332	HMOX1;ACPP
positive regulation of defense response (GO:0031349)	1/74	0.44039606959261635	1.0	0	0	1.7325017325017327	1.420791404719664	AGT
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	1/74	0.44039606959261635	1.0	0	0	1.7325017325017327	1.420791404719664	C3
mitotic spindle organization (GO:0007052)	1/74	0.44039606959261635	1.0	0	0	1.7325017325017327	1.420791404719664	PLK2
regulation of gene expression, epigenetic (GO:0040029)	1/74	0.44039606959261635	1.0	0	0	1.7325017325017327	1.420791404719664	IGF2
DNA metabolic process (GO:0006259)	3/314	0.44445276482753593	1.0	0	0	1.224889759921607	0.9932771870769306	IGFBP4;TREX2;IGF1
negative regulation of cellular amide metabolic process (GO:0034249)	1/75	0.44477718144486217	1.0	0	0	1.7094017094017095	1.3849262189233917	IGFBP5
regulation of defense response (GO:0031347)	1/75	0.44477718144486217	1.0	0	0	1.7094017094017095	1.3849262189233917	AHSG
positive regulation of apoptotic signaling pathway (GO:2001235)	1/76	0.4491242118311317	1.0	0	0	1.6869095816464237	1.3502965392184059	AGT
positive regulation of cytoskeleton organization (GO:0051495)	1/77	0.4534374242520154	1.0	0	0	1.6650016650016652	1.3168464917689	NRP1
water-soluble vitamin metabolic process (GO:0006767)	1/77	0.4534374242520154	1.0	0	0	1.6650016650016652	1.3168464917689	PRSS3
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	1/78	0.4577170800388922	1.0	0	0	1.643655489809336	1.2845233644213532	VEGFA
positive regulation of translation (GO:0045727)	1/78	0.4577170800388922	1.0	0	0	1.643655489809336	1.2845233644213532	THBS1
negative regulation of cell communication (GO:0010648)	1/78	0.4577170800388922	1.0	0	0	1.643655489809336	1.2845233644213532	IGFBP3
cell-cell junction assembly (GO:0007043)	1/79	0.46196343861574596	1.0	0	0	1.6228497241155468	1.2532773908264627	POF1B
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	1/79	0.46196343861574596	1.0	0	0	1.6228497241155468	1.2532773908264627	THBS1
positive regulation of stress-activated MAPK cascade (GO:0032874)	1/80	0.4661767574099938	1.0	0	0	1.6025641025641026	1.2230615529306428	VEGFA
negative regulation of MAPK cascade (GO:0043409)	1/80	0.4661767574099938	1.0	0	0	1.6025641025641026	1.2230615529306428	CDK5RAP3
regulation of cell growth (GO:0001558)	2/201	0.46625924808861013	1.0	0	0	1.2756729174639623	0.973355623393581	NPR1;AGT
protein transport (GO:0015031)	3/326	0.468778816838919	1.0	0	0	1.179801793298726	0.893846422444616	C16ORF70;TF;TBC1D22B
positive regulation of binding (GO:0051099)	1/81	0.4703572918245731	1.0	0	0	1.5827793605571383	1.1938313987159659	IGF1
protein catabolic process (GO:0030163)	1/81	0.4703572918245731	1.0	0	0	1.5827793605571383	1.1938313987159659	ELANE
positive regulation of protein targeting to mitochondrion (GO:1903955)	1/81	0.4703572918245731	1.0	0	0	1.5827793605571383	1.1938313987159659	CTSK
positive regulation of protein catabolic process (GO:0045732)	1/81	0.4703572918245731	1.0	0	0	1.5827793605571383	1.1938313987159659	PLK2
negative regulation of cell death (GO:0060548)	1/81	0.4703572918245731	1.0	0	0	1.5827793605571383	1.1938313987159659	ALB
regulation of anatomical structure morphogenesis (GO:0022603)	1/82	0.4745052953003697	1.0	0	0	1.5634771732332708	1.1655448737438128	HMOX1
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/82	0.4745052953003697	1.0	0	0	1.5634771732332708	1.1655448737438128	PLK2
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/82	0.4745052953003697	1.0	0	0	1.5634771732332708	1.1655448737438128	CDK5RAP3
positive regulation of DNA metabolic process (GO:0051054)	1/82	0.4745052953003697	1.0	0	0	1.5634771732332708	1.1655448737438128	IGF1
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/82	0.4745052953003697	1.0	0	0	1.5634771732332708	1.1655448737438128	THBS1
