Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of mitotic cell cycle phase transition (GO:1901991)	2/79	0.18707672748571472	0.6775390634205836	0	0	2.531645569620253	4.243636554102224	RB1;CDKN1A
cellular response to interleukin-1 (GO:0071347)	3/150	0.1900319933080969	0.6877540864193039	0	0	2.0	3.32112567032973	HIF1A;NFKB1;RELA
positive regulation of cellular component movement (GO:0051272)	1/21	0.19035764983475928	0.6884444274321592	0	0	4.761904761904762	7.899288612875955	ETS1
RNA-dependent DNA biosynthetic process (GO:0006278)	1/21	0.19035764983475928	0.6879568605572072	0	0	4.761904761904762	7.899288612875955	HSP90AA1
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	1/21	0.19035764983475928	0.6874699837981434	0	0	4.761904761904762	7.899288612875955	ETS1
histone lysine demethylation (GO:0070076)	1/21	0.19035764983475928	0.6869837956907897	0	0	4.761904761904762	7.899288612875955	KDM1A
mesoderm development (GO:0007498)	1/21	0.19035764983475928	0.6864982947751072	0	0	4.761904761904762	7.899288612875955	IKZF1
histone ubiquitination (GO:0016574)	1/21	0.19035764983475928	0.6860134795951812	0	0	4.761904761904762	7.899288612875955	UHRF1
positive regulation of lamellipodium organization (GO:1902745)	1/21	0.19035764983475928	0.6855293486992072	0	0	4.761904761904762	7.899288612875955	SRC
negative regulation of cytokine biosynthetic process (GO:0042036)	1/21	0.19035764983475928	0.6850459006394758	0	0	4.761904761904762	7.899288612875955	BCL3
regulation of macrophage activation (GO:0043030)	1/21	0.19035764983475928	0.6845631339723585	0	0	4.761904761904762	7.899288612875955	NR1H3
embryonic skeletal system morphogenesis (GO:0048704)	1/21	0.19035764983475928	0.6840810472582933	0	0	4.761904761904762	7.899288612875955	TFAP2A
negative regulation of viral process (GO:0048525)	1/21	0.19035764983475928	0.683599639061771	0	0	4.761904761904762	7.899288612875955	STAT1
meiosis I (GO:0007127)	1/21	0.19035764983475928	0.6831189079513197	0	0	4.761904761904762	7.899288612875955	DNMT3L
cellular response to copper ion (GO:0071280)	1/21	0.19035764983475928	0.6826388524994916	0	0	4.761904761904762	7.899288612875955	DAXX
hepaticobiliary system development (GO:0061008)	1/21	0.19035764983475928	0.6821594712828487	0	0	4.761904761904762	7.899288612875955	RARA
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	2/80	0.1906887482391839	0.6828664436944248	0	0	2.5	4.1427819263323	MAPK1;SIRT1
spindle assembly (GO:0051225)	2/80	0.1906887482391839	0.6823875752205858	0	0	2.5	4.1427819263323	NCOR1;HDAC3
positive regulation of protein targeting to mitochondrion (GO:1903955)	2/81	0.19431013374040154	0.6948595742657807	0	0	2.4691358024691357	4.045184614409284	KAT2A;RUVBL1
epidermis development (GO:0008544)	2/81	0.19431013374040154	0.6943729779252584	0	0	2.4691358024691357	4.045184614409284	HDAC2;HDAC1
BMP signaling pathway (GO:0030509)	2/81	0.19431013374040154	0.6938870626153038	0	0	2.4691358024691357	4.045184614409284	SMAD4;RUNX2
protein catabolic process (GO:0030163)	2/81	0.19431013374040154	0.6934018269071812	0	0	2.4691358024691357	4.045184614409284	DDB1;HSP90AA1
positive regulation of cell cycle (GO:0045787)	2/82	0.1979403391192459	0.7058627187459902	0	0	2.4390243902439024	3.9507063689571487	RARA;HCFC1
regulation of calcium ion transport into cytosol (GO:0010522)	1/22	0.1984625719282345	0.7072307992666066	0	0	4.545454545454546	7.35070341432382	PML
regulation of calcium ion import (GO:0090279)	1/22	0.1984625719282345	0.7067372676551156	0	0	4.545454545454546	7.35070341432382	CTNNB1
protein homotrimerization (GO:0070207)	1/22	0.1984625719282345	0.706244424372232	0	0	4.545454545454546	7.35070341432382	SMAD4
outflow tract septum morphogenesis (GO:0003148)	1/22	0.1984625719282345	0.7057522679789412	0	0	4.545454545454546	7.35070341432382	SMAD4
nuclear transport (GO:0051169)	1/22	0.1984625719282345	0.7052607970402373	0	0	4.545454545454546	7.35070341432382	HMGA1
regulation of DNA biosynthetic process (GO:2000278)	1/22	0.1984625719282345	0.7047700101251083	0	0	4.545454545454546	7.35070341432382	MYC
regulation of transcription from RNA polymerase III promoter (GO:0006359)	1/22	0.1984625719282345	0.7042799058065234	0	0	4.545454545454546	7.35070341432382	BRCA1
DNA catabolic process, endonucleolytic (GO:0000737)	1/22	0.1984625719282345	0.7037904826614181	0	0	4.545454545454546	7.35070341432382	HMGB1
positive regulation of interleukin-10 production (GO:0032733)	1/22	0.1984625719282345	0.7033017392706811	0	0	4.545454545454546	7.35070341432382	HMGB1
protein localization to cell surface (GO:0034394)	1/22	0.1984625719282345	0.70281367421914	0	0	4.545454545454546	7.35070341432382	CTNNB1
positive regulation of biosynthetic process (GO:0009891)	1/22	0.1984625719282345	0.7023262860955484	0	0	4.545454545454546	7.35070341432382	CREB1
viral genome replication (GO:0019079)	1/22	0.1984625719282345	0.7018395734925715	0	0	4.545454545454546	7.35070341432382	CTBP1
negative regulation of nervous system development (GO:0051961)	1/22	0.1984625719282345	0.7013535350067733	0	0	4.545454545454546	7.35070341432382	NOTCH1
regulation of bone resorption (GO:0045124)	1/22	0.1984625719282345	0.7008681692386025	0	0	4.545454545454546	7.35070341432382	SRC
regulation of monocyte chemotaxis (GO:0090025)	1/22	0.1984625719282345	0.7003834747923794	0	0	4.545454545454546	7.35070341432382	HMGB1
regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	1/22	0.1984625719282345	0.6998994502762824	0	0	4.545454545454546	7.35070341432382	NR1H4
digestive system development (GO:0055123)	1/22	0.1984625719282345	0.6994160943023348	0	0	4.545454545454546	7.35070341432382	GATA1
glucose transport (GO:0015758)	1/22	0.1984625719282345	0.698933405486391	0	0	4.545454545454546	7.35070341432382	PPARD
exogenous drug catabolic process (GO:0042738)	1/23	0.20648676131857788	0.7266909951784158	0	0	4.3478260869565215	6.858778167276384	NR1I2
cellular response to catecholamine stimulus (GO:0071870)	1/23	0.20648676131857788	0.7261901743685065	0	0	4.3478260869565215	6.858778167276384	MAPK1
regulation of telomere capping (GO:1904353)	1/23	0.20648676131857788	0.7256900433944236	0	0	4.3478260869565215	6.858778167276384	MAPK1
positive regulation of protein oligomerization (GO:0032461)	1/23	0.20648676131857788	0.7251906008318671	0	0	4.3478260869565215	6.858778167276384	TP53
cellular response to ammonium ion (GO:0071242)	1/23	0.20648676131857788	0.7246918452604559	0	0	4.3478260869565215	6.858778167276384	MAPK1
regulation of smooth muscle contraction (GO:0006940)	1/23	0.20648676131857788	0.7241937752637134	0	0	4.3478260869565215	6.858778167276384	SRF
negative regulation of signal transduction in absence of ligand (GO:1901099)	1/23	0.20648676131857788	0.7236963894290542	0	0	4.3478260869565215	6.858778167276384	GATA1
apoptotic nuclear changes (GO:0030262)	1/23	0.20648676131857788	0.7231996863477714	0	0	4.3478260869565215	6.858778167276384	HMGB1
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	1/23	0.20648676131857788	0.7227036646150227	0	0	4.3478260869565215	6.858778167276384	GATA1
response to alkaloid (GO:0043279)	1/23	0.20648676131857788	0.722208322829817	0	0	4.3478260869565215	6.858778167276384	MAPK1
negative regulation of transcription factor import into nucleus (GO:0042992)	1/23	0.20648676131857788	0.721713659595002	0	0	4.3478260869565215	6.858778167276384	GSK3B
cellular response to amyloid-beta (GO:1904646)	1/23	0.20648676131857788	0.7212196735172505	0	0	4.3478260869565215	6.858778167276384	GSK3B
positive regulation of monooxygenase activity (GO:0032770)	1/23	0.20648676131857788	0.7207263632070472	0	0	4.3478260869565215	6.858778167276384	HIF1A
regulation of microtubule cytoskeleton organization (GO:0070507)	1/23	0.20648676131857788	0.720233727278676	0	0	4.3478260869565215	6.858778167276384	GSK3B
regulation of chondrocyte differentiation (GO:0032330)	1/23	0.20648676131857788	0.719741764350207	0	0	4.3478260869565215	6.858778167276384	ZBTB16
regulation of ion homeostasis (GO:2000021)	1/23	0.20648676131857788	0.7192504730434832	0	0	4.3478260869565215	6.858778167276384	PML
axon guidance (GO:0007411)	3/158	0.21049643606372126	0.7327171304455454	0	0	1.89873417721519	2.958771943322857	CREB1;SRC;MAPK1
toll-like receptor signaling pathway (GO:0002224)	2/86	0.2125388044387241	0.7393220988758071	0	0	2.3255813953488373	3.601466739919243	NR1H4;HMGB1
positive regulation of immune effector process (GO:0002699)	1/24	0.2144310182188985	0.7453961076096997	0	0	4.166666666666666	6.415696607172482	MYB
cellular lipid catabolic process (GO:0044242)	1/24	0.2144310182188985	0.744888690245772	0	0	4.166666666666666	6.415696607172482	PPARD
negative regulation of cytoskeleton organization (GO:0051494)	1/24	0.2144310182188985	0.7443819632456048	0	0	4.166666666666666	6.415696607172482	SMAD4
response to glucocorticoid (GO:0051384)	1/24	0.2144310182188985	0.7438759252012502	0	0	4.166666666666666	6.415696607172482	NR3C1
positive regulation of purine nucleotide biosynthetic process (GO:1900373)	1/24	0.2144310182188985	0.7433705747085864	0	0	4.166666666666666	6.415696607172482	PPARGC1A
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1/24	0.2144310182188985	0.7428659103673042	0	0	4.166666666666666	6.415696607172482	NFE2L2
drug catabolic process (GO:0042737)	1/24	0.2144310182188985	0.7423619307808949	0	0	4.166666666666666	6.415696607172482	NR1I2
negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)	1/24	0.2144310182188985	0.7418586345566367	0	0	4.166666666666666	6.415696607172482	MEN1
macromolecule modification (GO:0043412)	1/24	0.2144310182188985	0.741356020305582	0	0	4.166666666666666	6.415696607172482	PARP1
negative regulation of endothelial cell apoptotic process (GO:2000352)	1/24	0.2144310182188985	0.740854086642545	0	0	4.166666666666666	6.415696607172482	NFE2L2
negative regulation of T cell proliferation (GO:0042130)	1/24	0.2144310182188985	0.7403528321860887	0	0	4.166666666666666	6.415696607172482	CEBPB
regulation of cell cycle G1/S phase transition (GO:1902806)	1/24	0.2144310182188985	0.7398522555585119	0	0	4.166666666666666	6.415696607172482	E2F1
cellular response to BMP stimulus (GO:0071773)	2/87	0.21620527648032148	0.7454699499182976	0	0	2.2988505747126435	3.520751651776865	SMAD4;RUNX2
regulation of protein targeting to mitochondrion (GO:1903214)	2/88	0.21987750137078915	0.7576197768366895	0	0	2.272727272727273	3.4424652264956297	KAT2A;RUVBL1
response to copper ion (GO:0046688)	1/25	0.22229613484504876	0.7654366910352792	0	0	4.0	6.0149793810997405	DAXX
glial cell differentiation (GO:0010001)	1/25	0.22229613484504876	0.7649205503130707	0	0	4.0	6.0149793810997405	SOX2
regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000058)	1/25	0.22229613484504876	0.7644051051983045	0	0	4.0	6.0149793810997405	PML
positive regulation of interleukin-12 production (GO:0032735)	1/25	0.22229613484504876	0.7638903542857131	0	0	4.0	6.0149793810997405	HMGB1
in utero embryonic development (GO:0001701)	1/25	0.22229613484504876	0.7633762961738115	0	0	4.0	6.0149793810997405	CHD7
response to amyloid-beta (GO:1904645)	1/25	0.22229613484504876	0.7628629294648849	0	0	4.0	6.0149793810997405	GSK3B
regulation of interleukin-10 production (GO:0032653)	1/25	0.22229613484504876	0.7623502527649757	0	0	4.0	6.0149793810997405	HMGB1
response to alcohol (GO:0097305)	1/25	0.22229613484504876	0.761838264683871	0	0	4.0	6.0149793810997405	SMAD2
monocarboxylic acid catabolic process (GO:0072329)	1/25	0.22229613484504876	0.7613269638350899	0	0	4.0	6.0149793810997405	PPARD
regulation of glucose metabolic process (GO:0010906)	1/25	0.22229613484504876	0.7608163488358711	0	0	4.0	6.0149793810997405	SIRT1
long-chain fatty acid transport (GO:0015909)	1/25	0.22229613484504876	0.7603064183071607	0	0	4.0	6.0149793810997405	PPARG
respiratory tube development (GO:0030323)	1/25	0.22229613484504876	0.7597971708735994	0	0	4.0	6.0149793810997405	NKX2-1
negative regulation of epithelial to mesenchymal transition (GO:0010719)	1/25	0.22229613484504876	0.7592886051635099	0	0	4.0	6.0149793810997405	NKX2-1
regulation of nervous system development (GO:0051960)	1/25	0.22229613484504876	0.7587807198088855	0	0	4.0	6.0149793810997405	CTNNB1
positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	1/25	0.22229613484504876	0.758273513445377	0	0	4.0	6.0149793810997405	MAPK1
regulation of protein import into nucleus (GO:0042306)	1/25	0.22229613484504876	0.7577669847122804	0	0	4.0	6.0149793810997405	SIRT1
regulation of centrosome cycle (GO:0046605)	1/26	0.23008289572668275	0.7837870606764099	0	0	3.8461538461538463	5.6512139184241965	CTNNB1
regulation of NF-kappaB import into nucleus (GO:0042345)	1/26	0.23008289572668275	0.7832641873870995	0	0	3.8461538461538463	5.6512139184241965	BCL3
response to ketone (GO:1901654)	1/26	0.23008289572668275	0.7827420112621747	0	0	3.8461538461538463	5.6512139184241965	NR1H3
negative regulation of catalytic activity (GO:0043086)	1/26	0.23008289572668275	0.7822205309082358	0	0	3.8461538461538463	5.6512139184241965	NOTCH1
regulation of microtubule-based process (GO:0032886)	1/26	0.23008289572668275	0.7816997449355939	0	0	3.8461538461538463	5.6512139184241965	GSK3B
positive regulation of release of cytochrome c from mitochondria (GO:0090200)	1/26	0.23008289572668275	0.7811796519582582	0	0	3.8461538461538463	5.6512139184241965	TP53
regulation of T cell receptor signaling pathway (GO:0050856)	1/26	0.23008289572668275	0.7806602505939242	0	0	3.8461538461538463	5.6512139184241965	RELA
cellular response to acid chemical (GO:0071229)	2/91	0.23092395003216945	0.782993300341635	0	0	2.197802197802198	3.2212458094622307	RARA;NR1H4
mitochondrion organization (GO:0007005)	3/167	0.23406126805053182	0.793104017836563	0	0	1.7964071856287425	2.6086928777604097	PARP1;PPARGC1A;HCFC1
telomere maintenance via telomere lengthening (GO:0010833)	1/27	0.23779207752429157	0.8052109964210086	0	0	3.7037037037037033	5.319846707369967	HSP90AA1
response to hexose (GO:0009746)	1/27	0.23779207752429157	0.8046770368743102	0	0	3.7037037037037033	5.319846707369967	HNF4A
negative regulation of smooth muscle cell proliferation (GO:0048662)	1/27	0.23779207752429157	0.8041437850274751	0	0	3.7037037037037033	5.319846707369967	PPARG
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	1/27	0.23779207752429157	0.8036112394744768	0	0	3.7037037037037033	5.319846707369967	GATA1
transcription from RNA polymerase III promoter (GO:0006383)	1/27	0.23779207752429157	0.8030793988130112	0	0	3.7037037037037033	5.319846707369967	TBP
negative regulation of cell-matrix adhesion (GO:0001953)	1/27	0.23779207752429157	0.802548261644484	0	0	3.7037037037037033	5.319846707369967	SRC
extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	1/27	0.23779207752429157	0.8020178265739986	0	0	3.7037037037037033	5.319846707369967	DAXX
positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	1/27	0.23779207752429157	0.8014880922103433	0	0	3.7037037037037033	5.319846707369967	NCOA3
regulation of protein localization to cell surface (GO:2000008)	1/27	0.23779207752429157	0.8009590571659801	0	0	3.7037037037037033	5.319846707369967	CTNNB1
cellular transition metal ion homeostasis (GO:0046916)	2/93	0.23830847127064345	0.8021689504578453	0	0	2.1505376344086025	3.084278165041975	SMAD4;MYC
cellular response to fibroblast growth factor stimulus (GO:0044344)	2/94	0.2420054666899618	0.8140763984962921	0	0	2.127659574468085	3.01871268819713	NR4A1;MAPK1
neuron projection extension (GO:1990138)	1/28	0.2454244493195781	0.8250335737007952	0	0	3.571428571428571	5.017021861389229	CTNNB1
negative regulation of homeostatic process (GO:0032845)	1/28	0.2454244493195781	0.824490431124297	0	0	3.571428571428571	5.017021861389229	HSPA9
acute inflammatory response (GO:0002526)	1/28	0.2454244493195781	0.8239480032090837	0	0	3.571428571428571	5.017021861389229	CEBPB
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	1/28	0.2454244493195781	0.8234062885455669	0	0	3.571428571428571	5.017021861389229	PML
regulation of NIK/NF-kappaB signaling (GO:1901222)	1/28	0.2454244493195781	0.8228652857278628	0	0	3.571428571428571	5.017021861389229	RELA
regulation of lipid biosynthetic process (GO:0046890)	1/28	0.2454244493195781	0.8223249933537802	0	0	3.571428571428571	5.017021861389229	CREB1
dopamine receptor signaling pathway (GO:0007212)	1/28	0.2454244493195781	0.8217854100248079	0	0	3.571428571428571	5.017021861389229	GSK3B
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	1/28	0.2454244493195781	0.8212465343461031	0	0	3.571428571428571	5.017021861389229	RELA
transcription elongation from RNA polymerase I promoter (GO:0006362)	1/28	0.2454244493195781	0.8207083649264791	0	0	3.571428571428571	5.017021861389229	TBP
interleukin-1-mediated signaling pathway (GO:0070498)	2/95	0.24570504630320766	0.8211086124985388	0	0	2.1052631578947367	2.954996760402782	RELA;NFKB1
regulation of cytoskeleton organization (GO:0051493)	2/95	0.24570504630320766	0.8205712377521392	0	0	2.1052631578947367	2.954996760402782	GSK3B;MAPK1
protein localization to nucleus (GO:0034504)	2/96	0.24940679099284982	0.8323890480291122	0	0	2.083333333333333	2.893062534969043	BCL3;PML
lung development (GO:0030324)	1/29	0.252980772589684	0.8437652826961812	0	0	3.4482758620689653	4.739454451075238	NKX2-1
determination of bilateral symmetry (GO:0009855)	1/29	0.252980772589684	0.8432141623286462	0	0	3.4482758620689653	4.739454451075238	NOTCH1
positive regulation of interleukin-1 secretion (GO:0050716)	1/29	0.252980772589684	0.8426637614393977	0	0	3.4482758620689653	4.739454451075238	HMGB1
negative regulation of lymphocyte proliferation (GO:0050672)	1/29	0.252980772589684	0.8421140786204548	0	0	3.4482758620689653	4.739454451075238	CEBPB
regulation of chromosome segregation (GO:0051983)	1/29	0.252980772589684	0.8415651124675081	0	0	3.4482758620689653	4.739454451075238	CSNK2A1
negative regulation of epithelial cell apoptotic process (GO:1904036)	1/29	0.252980772589684	0.8410168615799071	0	0	3.4482758620689653	4.739454451075238	NFE2L2
regulation of activated T cell proliferation (GO:0046006)	1/29	0.252980772589684	0.8404693245606493	0	0	3.4482758620689653	4.739454451075238	HMGB1
skeletal muscle organ development (GO:0060538)	1/29	0.252980772589684	0.8399225000163678	0	0	3.4482758620689653	4.739454451075238	MYOD1
striated muscle tissue development (GO:0014706)	1/29	0.252980772589684	0.8393763865573195	0	0	3.4482758620689653	4.739454451075238	MYOD1
mRNA metabolic process (GO:0016071)	2/97	0.25311028984586603	0.8392604347520821	0	0	2.0618556701030926	2.832845272163298	TP53;PPARGC1A
regulation of insulin secretion (GO:0050796)	2/98	0.2568151396703299	0.8509919855439567	0	0	2.040816326530612	2.7742831710236406	HNF4A;NR1H4
positive regulation of cell growth (GO:0030307)	2/98	0.2568151396703299	0.8504397519388016	0	0	2.040816326530612	2.7742831710236406	CSNK2A1;H3F3A
connective tissue development (GO:0061448)	1/30	0.2604618012849767	0.8619562723458081	0	0	3.333333333333333	4.484330215609899	ZBTB16
cellular response to cAMP (GO:0071320)	1/30	0.2604618012849767	0.8613976487085133	0	0	3.333333333333333	4.484330215609899	AHR
activation of JUN kinase activity (GO:0007257)	1/30	0.2604618012849767	0.8608397486769664	0	0	3.333333333333333	4.484330215609899	DAXX
regulation of cell adhesion mediated by integrin (GO:0033628)	1/30	0.2604618012849767	0.8602825708461075	0	0	3.333333333333333	4.484330215609899	NCOA3
positive regulation of phospholipase C activity (GO:0010863)	1/30	0.2604618012849767	0.8597261138145124	0	0	3.333333333333333	4.484330215609899	ESR1
artery morphogenesis (GO:0048844)	1/30	0.2604618012849767	0.8591703761843802	0	0	3.333333333333333	4.484330215609899	NOTCH1
positive regulation of B cell proliferation (GO:0030890)	1/30	0.2604618012849767	0.858615356561522	0	0	3.333333333333333	4.484330215609899	NFATC2
negative regulation of cell-cell adhesion (GO:0022408)	1/31	0.2678682819607093	0.882460841088121	0	0	3.225806451612903	4.249225498422465	PPARA
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/31	0.2678682819607093	0.8818915115132254	0	0	3.225806451612903	4.249225498422465	RARA
alpha-amino acid metabolic process (GO:1901605)	1/31	0.2678682819607093	0.8813229160834941	0	0	3.225806451612903	4.249225498422465	HNF4A
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	1/31	0.2678682819607093	0.8807550533798321	0	0	3.225806451612903	4.249225498422465	BRCA1
positive regulation of viral genome replication (GO:0045070)	1/31	0.2678682819607093	0.8801879219867994	0	0	3.225806451612903	4.249225498422465	DDB1
cofactor biosynthetic process (GO:0051188)	1/31	0.2678682819607093	0.8796215204925993	0	0	3.225806451612903	4.249225498422465	HSPA9
termination of RNA polymerase I transcription (GO:0006363)	1/31	0.2678682819607093	0.8790558474890672	0	0	3.225806451612903	4.249225498422465	TBP
positive regulation of bone mineralization (GO:0030501)	1/31	0.2678682819607093	0.8784909015716578	0	0	3.225806451612903	4.249225498422465	TFAP2A
phosphatidylcholine biosynthetic process (GO:0006656)	1/32	0.2752009537742224	0.9019591953178271	0	0	3.125	4.032042834936249	CSNK2A1
central nervous system neuron differentiation (GO:0021953)	1/32	0.2752009537742224	0.901380274139831	0	0	3.125	4.032042834936249	CTNNB1
protein trimerization (GO:0070206)	1/32	0.2752009537742224	0.900802095644552	0	0	3.125	4.032042834936249	SMAD4
negative regulation of BMP signaling pathway (GO:0030514)	1/32	0.2752009537742224	0.9002246584037543	0	0	3.125	4.032042834936249	NOTCH1
cyclic-nucleotide-mediated signaling (GO:0019935)	1/32	0.2752009537742224	0.8996479609928615	0	0	3.125	4.032042834936249	AHR
positive regulation of TOR signaling (GO:0032008)	1/32	0.2752009537742224	0.8990720019909454	0	0	3.125	4.032042834936249	HDAC3
regulation of cell-cell adhesion (GO:0022407)	1/32	0.2752009537742224	0.8984967799807144	0	0	3.125	4.032042834936249	SRC
G2 DNA damage checkpoint (GO:0031572)	1/32	0.2752009537742224	0.8979222935485017	0	0	3.125	4.032042834936249	BRCA1
positive regulation of T cell differentiation (GO:0045582)	1/32	0.2752009537742224	0.8973485412842535	0	0	3.125	4.032042834936249	BCL6
positive regulation of myeloid leukocyte differentiation (GO:0002763)	1/32	0.2752009537742224	0.8967755217815176	0	0	3.125	4.032042834936249	RUNX1
vasculogenesis (GO:0001570)	1/32	0.2752009537742224	0.8962032336374325	0	0	3.125	4.032042834936249	NOTCH1
regulation of mitotic cell cycle phase transition (GO:1901990)	3/184	0.2796776829136736	0.9102010305538754	0	0	1.6304347826086956	2.077365442379201	DDB1;HSP90AA1;E2F1
glycogen metabolic process (GO:0005977)	1/33	0.2824605485993796	0.918671879861462	0	0	3.0303030303030303	3.830958754919377	GSK3B
positive regulation of cytokine-mediated signaling pathway (GO:0001961)	1/33	0.2824605485993796	0.9180867385367095	0	0	3.0303030303030303	3.830958754919377	HIF1A
chemical synaptic transmission, postsynaptic (GO:0099565)	1/33	0.2824605485993796	0.9175023421404417	0	0	3.0303030303030303	3.830958754919377	GSK3B
stem cell differentiation (GO:0048863)	1/33	0.2824605485993796	0.9169186892510394	0	0	3.0303030303030303	3.830958754919377	DNMT3L
regulation of cell-substrate adhesion (GO:0010810)	1/33	0.2824605485993796	0.9163357784504984	0	0	3.0303030303030303	3.830958754919377	NOTCH1
positive regulation of cell-matrix adhesion (GO:0001954)	1/33	0.2824605485993796	0.915753608324418	0	0	3.0303030303030303	3.830958754919377	GSK3B
platelet aggregation (GO:0070527)	1/33	0.2824605485993796	0.9151721774619898	0	0	3.0303030303030303	3.830958754919377	GATA1
cellular response to glucose starvation (GO:0042149)	1/33	0.2824605485993796	0.914591484455986	0	0	3.0303030303030303	3.830958754919377	TP53
mRNA stabilization (GO:0048255)	1/33	0.2824605485993796	0.9140115279027482	0	0	3.0303030303030303	3.830958754919377	E2F1
regulation of postsynaptic membrane potential (GO:0060078)	1/33	0.2824605485993796	0.9134323064021761	0	0	3.0303030303030303	3.830958754919377	GSK3B
transcription initiation from RNA polymerase I promoter (GO:0006361)	1/33	0.2824605485993796	0.9128538185577162	0	0	3.0303030303030303	3.830958754919377	TBP
positive regulation of catalytic activity (GO:0043085)	1/33	0.2824605485993796	0.9122760629763506	0	0	3.0303030303030303	3.830958754919377	XRCC5
regulation of DNA recombination (GO:0000018)	1/33	0.2824605485993796	0.9116990382685857	0	0	3.0303030303030303	3.830958754919377	KDM1A
positive regulation of biomineral tissue development (GO:0070169)	1/33	0.2824605485993796	0.9111227430484412	0	0	3.0303030303030303	3.830958754919377	TFAP2A
transcription from RNA polymerase I promoter (GO:0006360)	1/33	0.2824605485993796	0.910547175933439	0	0	3.0303030303030303	3.830958754919377	TBP
positive regulation of locomotion (GO:0040017)	1/33	0.2824605485993796	0.9099723355445921	0	0	3.0303030303030303	3.830958754919377	DDB1
regulation of interleukin-12 production (GO:0032655)	1/33	0.2824605485993796	0.9093982205063936	0	0	3.0303030303030303	3.830958754919377	HMGB1
positive regulation of cellular component organization (GO:0051130)	2/106	0.2864567291305087	0.9216826536904071	0	0	1.8867924528301885	2.3588071451645574	GSK3B;SUMO1
epithelial tube morphogenesis (GO:0060562)	1/34	0.2896477910754225	0.9313627459721997	0	0	2.941176470588235	3.6443811989820643	CTNNB1
regulation of interleukin-8 production (GO:0032677)	1/34	0.2896477910754225	0.930776245502444	0	0	2.941176470588235	3.6443811989820643	DDIT3
regulation of JUN kinase activity (GO:0043506)	1/34	0.2896477910754225	0.9301904832334053	0	0	2.941176470588235	3.6443811989820643	TP73
response to peptide (GO:1901652)	1/34	0.2896477910754225	0.9296054577722522	0	0	2.941176470588235	3.6443811989820643	STAT1
negative regulation of T cell activation (GO:0050868)	1/34	0.2896477910754225	0.9290211677296549	0	0	2.941176470588235	3.6443811989820643	CEBPB
regulation of insulin receptor signaling pathway (GO:0046626)	1/34	0.2896477910754225	0.9284376117197745	0	0	2.941176470588235	3.6443811989820643	SIRT1
positive regulation of cell development (GO:0010720)	1/34	0.2896477910754225	0.9278547883602517	0	0	2.941176470588235	3.6443811989820643	MYOD1
positive regulation of chemokine production (GO:0032722)	1/34	0.2896477910754225	0.9272726962721963	0	0	2.941176470588235	3.6443811989820643	HIF1A
response to glucagon (GO:0033762)	1/34	0.2896477910754225	0.9266913340801761	0	0	2.941176470588235	3.6443811989820643	CREB1
anterior/posterior pattern specification (GO:0009952)	1/34	0.2896477910754225	0.9261107004122061	0	0	2.941176470588235	3.6443811989820643	SMAD2
regulation of response to external stimulus (GO:0032101)	2/107	0.29015685038861905	0.9271574248798515	0	0	1.8691588785046727	2.3127731566476277	BCL6;RELA
negative regulation of hydrolase activity (GO:0051346)	2/108	0.2938547028204486	0.93838582508933	0	0	1.8518518518518516	2.267907114626366	TP53;SIRT1
regulation of cyclin-dependent protein kinase activity (GO:1904029)	1/35	0.29676339875343116	0.947081690956072	0	0	2.857142857142857	3.470914556735158	CDKN1A
positive regulation of NIK/NF-kappaB signaling (GO:1901224)	1/35	0.29676339875343116	0.9464897648992244	0	0	2.857142857142857	3.470914556735158	RELA
negative regulation of cell-substrate adhesion (GO:0010812)	1/35	0.29676339875343116	0.9458985782877946	0	0	2.857142857142857	3.470914556735158	NOTCH1
regulation of endothelial cell apoptotic process (GO:2000351)	1/35	0.29676339875343116	0.9453081297370531	0	0	2.857142857142857	3.470914556735158	NFE2L2
endothelial cell migration (GO:0043542)	1/35	0.29676339875343116	0.9447184178657262	0	0	2.857142857142857	3.470914556735158	NR4A1
positive regulation of ATPase activity (GO:0032781)	1/35	0.29676339875343116	0.9441294412959845	0	0	2.857142857142857	3.470914556735158	UHRF1
regulation of phosphoprotein phosphatase activity (GO:0043666)	1/35	0.29676339875343116	0.9435411986534324	0	0	2.857142857142857	3.470914556735158	GSK3B
positive regulation of osteoblast differentiation (GO:0045669)	1/35	0.29676339875343116	0.9429536885670978	0	0	2.857142857142857	3.470914556735158	RUNX2
